meet_ID,group_ID,host_ID,meet_name,start_time,end_time
1682,2117,B07A01057,實驗結果,2023/11/4 15:00,2023/11/4 16:00
1683,524,B10402638,實驗結果,2023/9/8 16:00,2023/9/8 17:00
1684,16805,R11H42170,實作方法,2023/9/4 11:00,2023/9/4 12:00
1685,19828,B11701040,工作分配,2023/10/2 10:00,2023/10/2 12:00
1686,5316,B11601168,工作分配,2023/10/10 13:00,2023/10/10 15:00
1687,21204,B10601019,工作分配,2023/12/8 10:00,2023/12/8 12:00
1688,6490,B11501006,實作方法,2023/10/17 12:00,2023/10/17 14:00
1689,17103,R10522013,報告主題,2023/11/15 10:00,2023/11/15 12:00
1690,13158,B11504051,報告主題,2023/10/18 13:00,2023/10/18 15:00
1691,7242,B11605055,工作分配,2023/9/12 10:30,2023/9/12 11:30
1692,15818,R11741056,工作分配,2023/9/30 16:30,2023/9/30 17:30
1693,6927,R10721066,實作方法,2023/12/2 15:30,2023/12/2 17:30
1694,14829,B11901152,實作方法,2023/12/9 11:00,2023/12/9 13:00
1695,241,B08901309,報告主題,2023/11/18 11:00,2023/11/18 12:00
1696,16666,B09504016,實驗結果,2023/9/30 15:00,2023/9/30 17:00
1697,9116,B11203137,報告主題,2023/10/4 22:00,2023/10/5 00:00
1698,4330,B11615004,工作分配,2023/11/20 19:00,2023/11/20 21:00
1699,10929,B10705004,工作分配,2023/12/9 17:00,2023/12/9 19:00
1700,11646,B09701140,完成報告書,2023/9/15 09:30,2023/9/15 10:30
1701,2366,R10941101,實作方法,2023/11/20 09:00,2023/11/20 10:00
1702,6129,B11201102,實作方法,2023/10/26 20:30,2023/10/26 21:30
1703,8424,B09903042,實作方法,2023/9/12 11:00,2023/9/12 13:00
1704,12043,R11124093,完成報告書,2023/10/21 10:30,2023/10/21 12:30
1705,36,B10402011,完成報告書,2023/10/1 23:30,2023/10/2 01:30
1706,14309,B10904016,實驗結果,2023/10/14 09:00,2023/10/14 11:00
1707,12180,B11502013,工作分配,2023/10/5 19:30,2023/10/5 20:30
1708,14872,B11605024,實驗結果,2023/9/30 12:30,2023/9/30 13:30
1709,8736,B10705024,實驗結果,2023/10/22 11:00,2023/10/22 13:00
1710,21159,B08501102,實作方法,2023/11/18 12:30,2023/11/18 14:30
1711,12429,B11B04034,實驗結果,2023/10/12 09:00,2023/10/12 11:00
1712,14503,R10921061,實作方法,2023/11/25 11:30,2023/11/25 13:30
1713,20837,B08A02160,完成報告書,2023/10/23 09:30,2023/10/23 10:30
1714,18533,B10501012,完成報告書,2023/10/28 11:30,2023/10/28 13:30
1715,19696,B10309015,報告主題,2023/10/28 23:00,2023/10/29 00:00
1716,7307,D05944093,報告主題,2023/9/8 10:30,2023/9/8 11:30
1717,19130,B10303012,工作分配,2023/11/18 09:30,2023/11/18 10:30
1718,3650,B10101014,實作方法,2023/12/1 09:30,2023/12/1 11:30
1719,4327,B11102010,實驗結果,2023/11/23 18:30,2023/11/23 19:30
1720,1288,B11901231,完成報告書,2023/12/3 18:30,2023/12/3 20:30
1721,17138,B10204038,實作方法,2023/11/6 09:00,2023/11/6 10:00
1722,13070,B11204025,報告主題,2023/12/5 18:30,2023/12/5 20:30
1723,19979,B06203050,實驗結果,2023/11/20 10:00,2023/11/20 11:00
1724,212,B08604026,報告主題,2023/11/19 16:00,2023/11/19 17:00
1725,1990,B10A06028,工作分配,2023/10/2 21:00,2023/10/2 22:00
1726,3952,B11H04012,報告主題,2023/11/9 11:30,2023/11/9 12:30
1727,11898,R10521014,完成報告書,2023/11/8 15:30,2023/11/8 16:30
1728,16663,B09601024,完成報告書,2023/11/21 20:00,2023/11/21 21:00
1729,5522,B10601347,實驗結果,2023/10/2 10:00,2023/10/2 12:00
1730,11607,R11H44049,報告主題,2023/11/10 12:30,2023/11/10 14:30
1731,12779,B10703049,完成報告書,2023/11/22 17:30,2023/11/22 18:30
1732,12749,B07A01108,工作分配,2023/9/15 13:30,2023/9/15 15:30
1733,15050,B11604119,實作方法,2023/11/18 20:00,2023/11/18 22:00
1734,11336,B09601019,實驗結果,2023/9/12 13:30,2023/9/12 14:30
1735,1651,B11705028,實作方法,2023/10/22 09:00,2023/10/22 11:00
1736,10907,B09303048,實作方法,2023/9/10 10:00,2023/9/10 11:00
1737,20601,R11521204,完成報告書,2023/12/5 22:30,2023/12/5 23:30
1738,13680,B10204034,工作分配,2023/11/10 10:30,2023/11/10 11:30
1739,3131,B09807210,工作分配,2023/9/28 11:30,2023/9/28 12:30
1740,16417,B10603039,完成報告書,2023/9/11 12:30,2023/9/11 14:30
1741,9678,B11902010,報告主題,2023/11/21 12:00,2023/11/21 13:00
1742,15959,B10606028,實驗結果,2023/10/1 12:30,2023/10/1 13:30
1743,17606,B08A05017,工作分配,2023/9/7 21:30,2023/9/7 22:30
1744,3765,B11203082,實驗結果,2023/10/10 22:00,2023/10/11 00:00
1745,7950,R10527A03,報告主題,2023/11/5 13:00,2023/11/5 14:00
1746,6287,B08613012,完成報告書,2023/9/24 09:00,2023/9/24 11:00
1747,16418,B11702006,實驗結果,2023/12/2 22:30,2023/12/3 00:30
1748,3671,B09106028,報告主題,2023/10/14 10:30,2023/10/14 11:30
1749,15512,R10921102,實驗結果,2023/10/29 21:30,2023/10/29 22:30
1750,2828,B10503116,實驗結果,2023/11/12 10:30,2023/11/12 12:30
1751,11166,B10501143,報告主題,2023/9/11 15:30,2023/9/11 16:30
1752,664,B11702037,實作方法,2023/11/27 17:30,2023/11/27 19:30
1753,8424,B09903042,完成報告書,2023/11/26 11:30,2023/11/26 12:30
1754,9744,B10109019,實作方法,2023/11/8 12:30,2023/11/8 14:30
1755,16073,B08801003,報告主題,2023/10/18 20:30,2023/10/18 21:30
1756,13999,B11703044,報告主題,2023/10/29 21:00,2023/10/29 23:00
1757,9559,B10107054,實作方法,2023/9/14 11:00,2023/9/14 13:00
1758,9369,B10106023,實驗結果,2023/11/20 21:00,2023/11/20 23:00
1759,840,B09101204,實作方法,2023/9/18 22:30,2023/9/19 00:30
1760,20714,R10524119,實作方法,2023/9/16 13:30,2023/9/16 15:30
1761,18581,B08901309,工作分配,2023/11/18 10:30,2023/11/18 12:30
1762,15522,B09A01018,工作分配,2023/11/2 10:30,2023/11/2 12:30
1763,20958,B11H03042,實驗結果,2023/11/18 14:00,2023/11/18 16:00
1764,3432,R10A21026,工作分配,2023/11/15 13:30,2023/11/15 14:30
1765,10223,R11641073,實驗結果,2023/11/22 14:30,2023/11/22 15:30
1766,11640,B11502054,報告主題,2023/10/6 11:30,2023/10/6 13:30
1767,1494,B10701204,工作分配,2023/10/18 13:30,2023/10/18 15:30
1768,656,B08A04003,完成報告書,2023/12/5 09:00,2023/12/5 10:00
1769,2085,B11708004,實作方法,2023/10/12 09:00,2023/10/12 11:00
1770,15671,B08613045,實作方法,2023/12/7 12:00,2023/12/7 14:00
1771,18963,B09903022,完成報告書,2023/11/23 14:30,2023/11/23 15:30
1772,7226,B10601011,工作分配,2023/9/9 10:00,2023/9/9 11:00
1773,11236,B11902091,實驗結果,2023/9/8 17:30,2023/9/8 19:30
1774,10254,R10629080,實驗結果,2023/9/4 21:00,2023/9/4 23:00
1775,3345,B10401018,實作方法,2023/9/30 12:00,2023/9/30 14:00
1776,1407,B10101006,完成報告書,2023/12/7 12:00,2023/12/7 14:00
1777,19686,B09903023,實驗結果,2023/9/10 20:30,2023/9/10 21:30
1778,14060,B11611216,報告主題,2023/10/11 13:00,2023/10/11 15:00
1779,4813,B10706035,實驗結果,2023/9/27 11:00,2023/9/27 12:00
1780,15264,B09902070,實驗結果,2023/9/6 12:00,2023/9/6 14:00
1781,7339,B10204016,完成報告書,2023/9/15 13:00,2023/9/15 14:00
1782,11491,B09403008,工作分配,2023/11/4 19:30,2023/11/4 20:30
1783,7811,R11940011,實驗結果,2023/10/29 12:00,2023/10/29 13:00
1784,16303,B10302022,實驗結果,2023/9/26 09:00,2023/9/26 11:00
1785,5360,B11401073,完成報告書,2023/9/17 22:30,2023/9/18 00:30
1786,17761,B11403008,實驗結果,2023/10/4 20:30,2023/10/4 22:30
1787,10457,R10928053,報告主題,2023/10/30 13:00,2023/10/30 14:00
1788,4747,B11204204,實作方法,2023/9/15 09:30,2023/9/15 10:30
1789,17991,B10102045,報告主題,2023/9/25 23:30,2023/9/26 00:30
1790,1323,B10503137,完成報告書,2023/12/9 18:00,2023/12/9 19:00
1791,248,B09502054,實驗結果,2023/10/29 20:00,2023/10/29 21:00
1792,3762,R11A21025,實驗結果,2023/11/4 21:30,2023/11/4 22:30
1793,6227,B10A03142,實作方法,2023/10/13 23:00,2023/10/14 01:00
1794,6857,B10702043,實驗結果,2023/11/1 20:30,2023/11/1 21:30
1795,13858,R11526028,工作分配,2023/10/5 20:00,2023/10/5 21:00
1796,15905,B09404013,實驗結果,2023/11/22 12:30,2023/11/22 13:30
1797,14057,B10501068,實驗結果,2023/9/17 10:00,2023/9/17 12:00
1798,18297,B12111011,工作分配,2023/10/21 22:30,2023/10/21 23:30
1799,12355,B11205060,報告主題,2023/12/4 13:30,2023/12/4 15:30
1800,1960,B08202037,工作分配,2023/10/24 15:30,2023/10/24 16:30
1801,4318,R10A25020,實作方法,2023/9/18 23:00,2023/9/19 00:00
1802,5232,R11941048,實驗結果,2023/9/15 20:00,2023/9/15 21:00
1803,11270,B10804016,完成報告書,2023/11/8 19:00,2023/11/8 21:00
1804,20858,D05942009,完成報告書,2023/12/12 11:30,2023/12/12 12:30
1805,2859,R09B21212,報告主題,2023/11/15 19:00,2023/11/15 20:00
1806,5368,B09603042,實作方法,2023/12/1 12:30,2023/12/1 14:30
1807,8102,B09401102,報告主題,2023/10/24 23:00,2023/10/25 00:00
1808,18723,B10305035,報告主題,2023/11/5 10:30,2023/11/5 11:30
1809,9893,R11127019,實驗結果,2023/10/7 10:30,2023/10/7 12:30
1810,418,B09902091,完成報告書,2023/10/19 11:00,2023/10/19 13:00
1811,16238,B11618015,工作分配,2023/10/20 20:00,2023/10/20 21:00
1812,18136,B11501168,實作方法,2023/10/23 13:00,2023/10/23 15:00
1813,5084,B10208024,實驗結果,2023/9/6 12:00,2023/9/6 13:00
1814,20528,B08604026,實驗結果,2023/9/13 23:00,2023/9/14 00:00
1815,1387,R11521309,實驗結果,2023/11/30 12:30,2023/11/30 13:30
1816,3873,B10701152,工作分配,2023/9/12 10:00,2023/9/12 11:00
1817,3494,B11614003,完成報告書,2023/11/30 09:00,2023/11/30 11:00
1818,6912,B10702824,完成報告書,2023/11/19 10:00,2023/11/19 11:00
1819,15782,B11603032,實作方法,2023/9/5 13:30,2023/9/5 15:30
1820,7831,R10321037,工作分配,2023/11/14 12:00,2023/11/14 13:00
1821,3747,B11802717,實作方法,2023/10/13 11:00,2023/10/13 13:00
1822,2413,B11201018,實驗結果,2023/10/23 23:00,2023/10/24 01:00
1823,4706,B09701024,完成報告書,2023/11/1 12:00,2023/11/1 14:00
1824,21093,R10329026,完成報告書,2023/11/26 14:30,2023/11/26 15:30
1825,11124,B11901011,報告主題,2023/11/1 21:00,2023/11/1 23:00
1826,8147,B11704009,工作分配,2023/11/25 12:30,2023/11/25 13:30
1827,11419,B11611045,完成報告書,2023/9/4 09:30,2023/9/4 11:30
1828,2235,B12112033,實作方法,2023/11/8 12:00,2023/11/8 13:00
1829,1950,R11645032,完成報告書,2023/11/19 23:00,2023/11/20 00:00
1830,3893,F10942033,工作分配,2023/9/13 21:30,2023/9/13 22:30
1831,8926,R11941037,報告主題,2023/10/21 13:00,2023/10/21 14:00
1832,11012,R11522217,報告主題,2023/9/7 16:00,2023/9/7 18:00
1833,6473,B10A04119,完成報告書,2023/11/23 12:00,2023/11/23 13:00
1834,2925,B08501240,實驗結果,2023/9/8 22:00,2023/9/9 00:00
1835,17208,R08123023,完成報告書,2023/10/27 09:00,2023/10/27 11:00
1836,17721,F07444034,實作方法,2023/11/20 13:00,2023/11/20 14:00
1837,18443,B11702159,工作分配,2023/9/30 15:00,2023/9/30 16:00
1838,16025,B08A01309,報告主題,2023/9/23 12:00,2023/9/23 14:00
1839,10240,B10303026,工作分配,2023/9/11 11:30,2023/9/11 13:30
1840,11384,B12111011,報告主題,2023/10/7 20:30,2023/10/7 22:30
1841,15608,B10206041,完成報告書,2023/11/20 09:30,2023/11/20 10:30
1842,18755,B11B02091,實作方法,2023/10/15 15:30,2023/10/15 17:30
1843,1425,R10221216,報告主題,2023/11/24 20:00,2023/11/24 21:00
1844,715,B11201102,工作分配,2023/11/25 13:00,2023/11/25 15:00
1845,19055,R10521004,工作分配,2023/11/3 12:00,2023/11/3 14:00
1846,21194,B10505015,實作方法,2023/9/25 18:30,2023/9/25 20:30
1847,18518,B11602142,完成報告書,2023/11/2 14:30,2023/11/2 16:30
1848,5152,B10A01039,實驗結果,2023/11/17 21:30,2023/11/17 22:30
1849,5165,R10221231,實作方法,2023/11/3 09:30,2023/11/3 11:30
1850,14290,B10301044,實作方法,2023/11/24 19:00,2023/11/24 20:00
1851,21329,R11442070,實作方法,2023/11/7 20:30,2023/11/7 22:30
1852,2163,B11602302,實作方法,2023/10/3 21:30,2023/10/3 22:30
1853,10503,B11201070,報告主題,2023/10/12 11:00,2023/10/12 13:00
1854,2563,R11253023,實驗結果,2023/11/7 13:00,2023/11/7 14:00
1855,18380,B09601022,報告主題,2023/10/3 20:30,2023/10/3 22:30
1856,19583,R11524012,報告主題,2023/12/9 15:30,2023/12/9 16:30
1857,813,B11613040,工作分配,2023/11/30 13:30,2023/11/30 14:30
1858,2187,R11941204,實驗結果,2023/9/13 10:30,2023/9/13 11:30
1859,17803,B08707A03,實作方法,2023/10/17 23:30,2023/10/18 00:30
1860,8497,B10A07052,實驗結果,2023/12/6 22:00,2023/12/6 23:00
1861,19969,B11504034,報告主題,2023/11/6 17:00,2023/11/6 18:00
1862,5367,R10921240,報告主題,2023/9/25 11:30,2023/9/25 12:30
1863,13961,B10708312,實驗結果,2023/10/11 21:00,2023/10/11 23:00
1864,4220,B07400027,完成報告書,2023/12/2 18:00,2023/12/2 19:00
1865,15394,B08501240,報告主題,2023/9/25 14:30,2023/9/25 15:30
1866,2087,B06405024,報告主題,2023/9/19 12:00,2023/9/19 14:00
1867,2627,B11303028,實作方法,2023/11/5 15:30,2023/11/5 17:30
1868,1914,B09706023,實驗結果,2023/10/31 12:00,2023/10/31 14:00
1869,16247,D03941141,實作方法,2023/11/22 15:30,2023/11/22 16:30
1870,7670,R10943039,完成報告書,2023/11/15 16:00,2023/11/15 18:00
1871,754,B09902109,實作方法,2023/9/17 17:30,2023/9/17 18:30
1872,10849,B10603133,實作方法,2023/11/4 16:00,2023/11/4 17:00
1873,9491,B09901102,實作方法,2023/11/5 09:00,2023/11/5 10:00
1874,11754,B11204016,報告主題,2023/11/1 11:00,2023/11/1 13:00
1875,6357,R10521043,實作方法,2023/10/27 18:00,2023/10/27 19:00
1876,11478,B11502021,工作分配,2023/11/15 16:00,2023/11/15 17:00
1877,2790,R10632217,實作方法,2023/9/19 17:00,2023/9/19 19:00
1878,19413,R11623012,工作分配,2023/11/19 11:00,2023/11/19 12:00
1879,18302,T11304016,報告主題,2023/11/21 13:30,2023/11/21 15:30
1880,1649,B09507019,實驗結果,2023/9/18 13:30,2023/9/18 14:30
1881,20596,B09901365,實作方法,2023/10/26 20:00,2023/10/26 22:00
1882,11770,B10700011,報告主題,2023/10/22 17:00,2023/10/22 19:00
1883,8366,B09302024,實作方法,2023/12/11 19:30,2023/12/11 20:30
1884,8683,R10B44011,報告主題,2023/9/30 23:00,2023/10/1 01:00
1885,15869,R11221207,報告主題,2023/11/23 13:00,2023/11/23 15:00
1886,6139,B09301012,實作方法,2023/9/4 11:30,2023/9/4 13:30
1887,2034,R11940012,工作分配,2023/12/10 11:30,2023/12/10 13:30
1888,10823,B11705035,完成報告書,2023/11/26 12:00,2023/11/26 14:00
1889,10334,B11H04016,實作方法,2023/9/27 10:30,2023/9/27 11:30
1890,21274,B08302029,工作分配,2023/10/21 09:00,2023/10/21 10:00
1891,19968,R10223065,實驗結果,2023/9/24 13:00,2023/9/24 14:00
1892,13753,F10942019,完成報告書,2023/11/16 12:00,2023/11/16 14:00
1893,18651,B11407020,實作方法,2023/11/28 19:30,2023/11/28 20:30
1894,10768,B10205020,完成報告書,2023/9/18 09:00,2023/9/18 11:00
1895,2195,B09101017,實驗結果,2023/10/16 13:30,2023/10/16 15:30
1896,12560,B10406044,實驗結果,2023/10/2 10:30,2023/10/2 12:30
1897,7794,B11602159,實驗結果,2023/10/16 18:30,2023/10/16 20:30
1898,7953,B10B07039,報告主題,2023/10/11 20:30,2023/10/11 22:30
1899,10449,R11948024,工作分配,2023/9/16 16:30,2023/9/16 18:30
1900,15868,R10541057,報告主題,2023/11/9 16:30,2023/11/9 17:30
1901,18282,B08613076,實驗結果,2023/10/30 09:30,2023/10/30 10:30
1902,13750,B08305015,實作方法,2023/9/8 13:00,2023/9/8 14:00
1903,8210,B11702043,報告主題,2023/11/30 20:30,2023/11/30 21:30
1904,10676,B11102106,完成報告書,2023/10/10 09:30,2023/10/10 10:30
1905,20865,B07101004,報告主題,2023/9/11 23:00,2023/9/12 00:00
1906,18958,B05300011,實作方法,2023/11/1 12:00,2023/11/1 13:00
1907,20391,B08503015,實作方法,2023/10/8 11:30,2023/10/8 12:30
1908,11290,B11612102,實作方法,2023/11/13 09:00,2023/11/13 11:00
1909,16538,B08201240,實作方法,2023/11/18 16:30,2023/11/18 17:30
1910,3292,B11701165,報告主題,2023/10/26 14:00,2023/10/26 16:00
1911,739,R10B41091,工作分配,2023/9/22 13:30,2023/9/22 15:30
1912,4922,B10A07019,實作方法,2023/12/7 14:30,2023/12/7 15:30
1913,3885,B09904026,工作分配,2023/11/16 09:00,2023/11/16 10:00
1914,5479,B09902106,實驗結果,2023/11/19 19:30,2023/11/19 20:30
1915,1001,B10601102,實作方法,2023/10/31 17:30,2023/10/31 18:30
1916,8025,R10942119,實驗結果,2023/12/9 13:30,2023/12/9 15:30
1917,9187,B09A05034,完成報告書,2023/11/16 09:00,2023/11/16 11:00
1918,17729,R11943152,工作分配,2023/11/24 21:30,2023/11/24 23:30
1919,4302,B11401037,完成報告書,2023/11/2 22:30,2023/11/2 23:30
1920,8579,B11611006,報告主題,2023/10/14 14:00,2023/10/14 15:00
1921,3029,B09702355,完成報告書,2023/11/16 13:30,2023/11/16 14:30
1922,4633,B09302142,實作方法,2023/9/7 11:00,2023/9/7 12:00
1923,4722,B11508015,完成報告書,2023/9/20 10:00,2023/9/20 12:00
1924,20669,B08506033,工作分配,2023/9/7 12:30,2023/9/7 14:30
1925,14138,B08901101,報告主題,2023/10/20 10:30,2023/10/20 11:30
1926,13930,R11129019,工作分配,2023/10/15 19:30,2023/10/15 21:30
1927,221,B11313036,實作方法,2023/12/6 12:00,2023/12/6 14:00
1928,8011,B06201001,實驗結果,2023/9/7 09:30,2023/9/7 10:30
1929,17185,B10203009,實驗結果,2023/9/7 10:30,2023/9/7 12:30
1930,19261,B09301120,實作方法,2023/10/30 11:00,2023/10/30 13:00
1931,7765,B11402638,實作方法,2023/11/6 17:30,2023/11/6 18:30
1932,16066,B11706015,完成報告書,2023/11/3 12:30,2023/11/3 14:30
1933,17251,B07A02102,報告主題,2023/11/11 22:30,2023/11/11 23:30
1934,7860,B09303023,報告主題,2023/12/5 11:00,2023/12/5 12:00
1935,8258,B11401022,工作分配,2023/11/19 14:30,2023/11/19 15:30
1936,3582,B09108006,實作方法,2023/11/5 09:00,2023/11/5 11:00
1937,15057,B09204015,工作分配,2023/10/21 23:30,2023/10/22 01:30
1938,16787,B09702045,工作分配,2023/11/2 11:00,2023/11/2 13:00
1939,9150,B08703022,實作方法,2023/9/22 22:30,2023/9/23 00:30
1940,4564,R10221001,報告主題,2023/11/20 15:30,2023/11/20 17:30
1941,5560,B11613044,實驗結果,2023/9/10 21:00,2023/9/10 23:00
1942,8279,B11401082,實驗結果,2023/9/7 12:30,2023/9/7 14:30
1943,3310,B11504119,完成報告書,2023/11/14 19:00,2023/11/14 20:00
1944,16630,B09501010,實驗結果,2023/9/19 11:00,2023/9/19 13:00
1945,4489,R10522089,完成報告書,2023/9/17 18:00,2023/9/17 19:00
1946,15688,B11201025,實作方法,2023/9/30 18:00,2023/9/30 19:00
1947,9643,B11402005,實作方法,2023/9/21 16:30,2023/9/21 17:30
1948,21037,B08302150,實驗結果,2023/12/4 13:30,2023/12/4 14:30
1949,7151,B09602011,報告主題,2023/10/13 17:00,2023/10/13 19:00
1950,21020,R11444081,報告主題,2023/10/15 12:30,2023/10/15 13:30
1951,10353,B11508024,工作分配,2023/10/5 12:30,2023/10/5 14:30
1952,2963,R11941347,工作分配,2023/10/22 12:00,2023/10/22 13:00
1953,5757,B11700012,完成報告書,2023/12/11 15:30,2023/12/11 17:30
1954,5537,B10102016,完成報告書,2023/10/27 12:00,2023/10/27 14:00
1955,12998,R10321057,完成報告書,2023/10/5 10:30,2023/10/5 11:30
1956,14133,B10403028,完成報告書,2023/11/16 11:30,2023/11/16 13:30
1957,6605,B10303003,實作方法,2023/11/15 10:00,2023/11/15 12:00
1958,5955,B10702022,報告主題,2023/11/19 19:30,2023/11/19 20:30
1959,3276,B10402638,報告主題,2023/10/10 17:30,2023/10/10 19:30
1960,6942,R11943082,實驗結果,2023/11/2 13:00,2023/11/2 15:00
1961,20946,B09601808,實驗結果,2023/10/20 12:30,2023/10/20 14:30
1962,12252,B09602091,工作分配,2023/12/3 10:30,2023/12/3 12:30
1963,3280,R10A28015,實作方法,2023/10/9 13:00,2023/10/9 15:00
1964,11353,R10920039,實驗結果,2023/9/30 10:00,2023/9/30 11:00
1965,4538,B10405004,實驗結果,2023/11/29 11:30,2023/11/29 13:30
1966,14753,R10631060,報告主題,2023/10/4 10:30,2023/10/4 12:30
1967,1646,B09501073,報告主題,2023/9/13 17:00,2023/9/13 18:00
1968,2933,B10101024,完成報告書,2023/10/8 14:00,2023/10/8 16:00
1969,2581,B10702605,實作方法,2023/11/2 09:30,2023/11/2 10:30
1970,6466,B10702102,工作分配,2023/9/15 19:30,2023/9/15 20:30
1971,12296,B10601019,實作方法,2023/11/3 12:00,2023/11/3 13:00
1972,15805,B10201068,實驗結果,2023/10/31 19:00,2023/10/31 21:00
1973,11887,R10441010,完成報告書,2023/10/10 14:00,2023/10/10 16:00
1974,15151,B09101079,工作分配,2023/9/24 23:00,2023/9/25 01:00
1975,13240,B11305009,完成報告書,2023/10/25 11:30,2023/10/25 12:30
1976,3527,B12115007,工作分配,2023/10/15 12:30,2023/10/15 14:30
1977,12413,B11401001,完成報告書,2023/10/8 12:00,2023/10/8 13:00
1978,5376,B09903035,完成報告書,2023/11/19 11:30,2023/11/19 13:30
1979,6492,R10221082,報告主題,2023/10/16 12:30,2023/10/16 14:30
1980,9256,B11B01060,實驗結果,2023/9/13 23:00,2023/9/14 01:00
1981,10186,B10702126,實作方法,2023/11/23 13:00,2023/11/23 14:00
1982,10321,B10601204,報告主題,2023/11/16 11:30,2023/11/16 12:30
1983,4698,B09908025,完成報告書,2023/10/6 13:00,2023/10/6 14:00
1984,11093,B07A01101,完成報告書,2023/11/9 09:00,2023/11/9 10:00
1985,16619,B11601072,實作方法,2023/9/24 18:30,2023/9/24 20:30
1986,18783,B11601066,報告主題,2023/11/30 11:30,2023/11/30 12:30
1987,14436,B10501808,實作方法,2023/11/7 17:00,2023/11/7 19:00
1988,17013,R10442054,完成報告書,2023/9/6 16:00,2023/9/6 17:00
1989,12716,B11404038,實驗結果,2023/9/5 10:30,2023/9/5 12:30
1990,7363,R10222028,實作方法,2023/11/9 12:00,2023/11/9 13:00
1991,10384,R10521072,實驗結果,2023/11/5 11:30,2023/11/5 12:30
1992,246,B09101061,報告主題,2023/11/21 18:00,2023/11/21 19:00
