user_ID,course_ID,sememter,grade,display_on_introduction
B09607044,54748,112-1,,False
B09607044,64409,112-1,,False
B10602043,12418,112-1,,False
B10602043,63598,112-1,,True
B10602043,66420,112-1,,True
B10602043,71725,112-1,,True
B10602043,30014,112-1,,False
F10943040,20020,112-1,,True
F10943040,43529,112-1,,True
F10943040,37407,112-1,,True
B10104081,49078,112-1,,False
B10104081,85488,112-1,,True
B10104081,3011,112-1,,True
B10104081,57133,112-1,,True
B10104081,35098,112-1,,False
B10104081,77295,112-1,,True
B10104081,45476,112-1,,True
R10632115,28565,112-1,,True
R10632115,33858,112-1,,False
R10632115,50692,112-1,,True
R10632115,84892,112-1,,True
R10142039,98058,112-1,,False
R10142039,78998,112-1,,False
R10142039,83063,112-1,,False
R10142039,51264,112-1,,False
R10142039,67963,112-1,,False
B10101014,31160,112-1,,False
B10101014,56504,112-1,,True
B10101014,25248,112-1,,False
B10101014,60354,112-1,,True
R10324204,95007,112-1,,False
R10324204,84204,112-1,,True
R10324204,52498,112-1,,False
R10324204,83132,112-1,,True
R10324204,33328,112-1,,False
R10324204,52498,112-1,,True
B10701004,50630,112-1,,False
B10701004,58849,112-1,,False
B10701004,77021,112-1,,True
B10701004,10549,112-1,,False
B10701004,57805,112-1,,True
B10701004,76407,112-1,,True
B11906020,3045,112-1,,False
B11906020,52498,112-1,,True
B11906020,57805,112-1,,False
B11906020,53363,112-1,,True
B11906020,95058,112-1,,False
B11906020,25909,112-1,,True
B11401231,71598,112-1,,True
B11401231,21068,112-1,,False
B11401231,38824,112-1,,False
B11901020,3058,112-1,,False
B11901020,53862,112-1,,False
B11901020,67988,112-1,,True
B11901020,87610,112-1,,False
B11901020,3031,112-1,,True
B11901020,58601,112-1,,True
B11901020,31917,112-1,,True
B08801075,72583,112-1,,True
B08801075,78802,112-1,,True
B08801075,48963,112-1,,True
B08801075,16701,112-1,,True
B08801075,69596,112-1,,False
B08801075,41790,112-1,,True
B10703055,51095,112-1,,True
B10703055,16302,112-1,,True
B10703055,15801,112-1,,False
B10703055,85488,112-1,,False
B10703055,37916,112-1,,True
B10703055,44884,112-1,,True
B10102208,57260,112-1,,False
B10102208,63295,112-1,,False
B10102208,62965,112-1,,True
B10102208,10895,112-1,,False
B10102208,44122,112-1,,True
B10501004,21068,112-1,,True
B10501004,59760,112-1,,False
B10501004,59615,112-1,,False
B10501004,18953,112-1,,True
B10501004,28585,112-1,,False
B10501004,52498,112-1,,True
B10501004,32271,112-1,,True
B10501098,24336,112-1,,True
B10501098,55478,112-1,,True
B10501098,61197,112-1,,False
B10401212,69283,112-1,,False
B10401212,14580,112-1,,False
B10401212,29959,112-1,,False
B10401212,26352,112-1,,True
F09541041,25539,112-1,,False
F09541041,19830,112-1,,False
F09541041,3021,112-1,,True
F09541041,81637,112-1,,False
F09541041,51474,112-1,,False
F09541041,85383,112-1,,False
B08902013,86131,112-1,,True
B08902013,62039,112-1,,False
B08902013,41790,112-1,,True
B08902013,3031,112-1,,True
B08902013,25092,112-1,,False
B10402109,10769,112-1,,False
B10402109,75265,112-1,,False
B10402109,28094,112-1,,False
B10402109,52498,112-1,,False
B10402109,29959,112-1,,True
B10402109,53369,112-1,,True
B10400016,54077,112-1,,False
B10400016,50598,112-1,,False
B10400016,75265,112-1,,True
B10400016,10895,112-1,,False
B10400016,52498,112-1,,True
B10A01026,62057,112-1,,False
B10A01026,53229,112-1,,True
B10A01026,60819,112-1,,True
B10A01026,16354,112-1,,True
B10A01026,78185,112-1,,True
B10A01026,89720,112-1,,True
B11401330,19101,112-1,,False
B11401330,45034,112-1,,False
B11401330,53399,112-1,,True
B11401330,71373,112-1,,False
B10101347,75265,112-1,,True
B10101347,51454,112-1,,False
B10101347,17849,112-1,,True
B10508053,84963,112-1,,True
B10508053,54748,112-1,,False
B10508053,78689,112-1,,True
B10508053,53862,112-1,,True
B09901140,82737,112-1,,False
B09901140,23837,112-1,,True
B09901140,79831,112-1,,True
B09901140,15872,112-1,,False
B09901140,59514,112-1,,True
B08801150,96958,112-1,,True
B08801150,25092,112-1,,False
B08801150,23976,112-1,,False
B08801150,80082,112-1,,False
B08801150,3049,112-1,,True
B08801150,60363,112-1,,False
B08801150,3027,112-1,,False
R08121044,86698,112-1,,False
R08121044,52399,112-1,,False
R08121044,19007,112-1,,False
R08121044,19706,112-1,,True
R08121044,45436,112-1,,True
R08121044,38085,112-1,,True
D10623057,84546,112-1,,False
D10623057,47241,112-1,,True
D10623057,3011,112-1,,False
R09946015,67688,112-1,,True
R09946015,35101,112-1,,False
R09946015,47991,112-1,,True
R09946015,31070,112-1,,False
R09946015,53399,112-1,,True
R09946015,78400,112-1,,False
R09946015,63547,112-1,,False
B10615022,28898,112-1,,False
B10615022,52498,112-1,,True
B10615022,82984,112-1,,False
B10A01152,75265,112-1,,False
B10A01152,27455,112-1,,True
B11703040,45537,112-1,,False
B11703040,67963,112-1,,True
B11703040,85488,112-1,,True
B11703040,53399,112-1,,False
B11703040,29681,112-1,,True
B11703040,59760,112-1,,True
B09611056,61997,112-1,,False
B09611056,57805,112-1,,True
B09611056,79358,112-1,,False
B09611056,55944,112-1,,False
B09611056,82442,112-1,,False
B09611056,52830,112-1,,True
B09611056,72583,112-1,,True
F09441259,61735,112-1,,True
F09441259,75941,112-1,,True
B10105009,54923,112-1,,True
B10105009,52498,112-1,,False
B10105009,59760,112-1,,True
B10105009,96559,112-1,,True
B10503137,82019,112-1,,False
B10503137,80821,112-1,,True
B10503137,32718,112-1,,True
B10503137,12447,112-1,,False
B08102151,36320,112-1,,False
B08102151,63943,112-1,,True
B08102151,35001,112-1,,False
B08102151,23732,112-1,,False
B08102151,67783,112-1,,True
B11104204,67988,112-1,,True
B11104204,16701,112-1,,False
B11104204,22694,112-1,,True
B08102001,83132,112-1,,True
B08102001,43336,112-1,,False
R11921808,26994,112-1,,False
R11921808,75265,112-1,,False
R11921808,49462,112-1,,True
R11921808,58082,112-1,,False
R11921808,79660,112-1,,False
R11921808,72583,112-1,,False
B10404004,59760,112-1,,False
B10404004,76122,112-1,,True
B10404004,32355,112-1,,False
B10404004,47424,112-1,,True
B10404004,67963,112-1,,True
R10943022,62441,112-1,,True
R10943022,72406,112-1,,True
R10943022,68561,112-1,,False
B10502010,11686,112-1,,True
B10502010,53399,112-1,,True
B10502010,37203,112-1,,False
B10502010,3041,112-1,,True
B10502010,75265,112-1,,False
B09408312,81117,112-1,,True
B09408312,55478,112-1,,False
B09408312,59815,112-1,,True
B09408312,53399,112-1,,True
B09408312,40396,112-1,,True
B08901309,64855,112-1,,True
B08901309,39790,112-1,,True
B08901309,3002,112-1,,False
B08901309,96554,112-1,,True
B08901309,87417,112-1,,False
R10223006,45831,112-1,,False
R10223006,57805,112-1,,True
D05941025,35760,112-1,,True
D05941025,52498,112-1,,False
D05941025,47180,112-1,,False
D05941025,15801,112-1,,False
D05941025,24256,112-1,,False
B11103035,83626,112-1,,True
B11103035,56899,112-1,,False
B11103035,53399,112-1,,False
B11101014,98416,112-1,,True
B11101014,30446,112-1,,False
B11101014,73340,112-1,,False
B11101014,71021,112-1,,True
B11101014,66198,112-1,,False
B08613012,60507,112-1,,False
B08613012,50336,112-1,,False
B08613012,43437,112-1,,False
B08613012,24258,112-1,,True
B08613012,29015,112-1,,False
B08613012,11187,112-1,,True
B08613012,32823,112-1,,True
B11702002,64189,112-1,,True
B11702002,61467,112-1,,False
B11702002,28243,112-1,,True
B11702002,89335,112-1,,True
B11702002,34256,112-1,,True
B11702002,45356,112-1,,False
B09102125,43806,112-1,,False
B09102125,46188,112-1,,True
B09102125,24349,112-1,,False
B09102125,41178,112-1,,True
B09102125,70528,112-1,,False
B09102125,18443,112-1,,True
B10A02208,14373,112-1,,False
B10A02208,50471,112-1,,False
B10A02208,68646,112-1,,False
B10A02208,30651,112-1,,True
B10A02208,55739,112-1,,False
B10A02208,96051,112-1,,True
R11121330,67934,112-1,,False
R11121330,67309,112-1,,True
B10101003,64189,112-1,,False
B10101003,26199,112-1,,False
B10101003,35113,112-1,,True
B10101003,79903,112-1,,True
T11302129,62057,112-1,,False
T11302129,55458,112-1,,False
B08A07028,70645,112-1,,True
B08A07028,38318,112-1,,True
B11611070,23528,112-1,,False
B11611070,32078,112-1,,True
B11611070,96962,112-1,,False
B11611070,3031,112-1,,False
B11611070,62198,112-1,,False
B11611070,72707,112-1,,True
B11611070,55969,112-1,,False
B10501019,25494,112-1,,False
B10501019,95011,112-1,,True
B10501019,33592,112-1,,False
B11706035,22695,112-1,,True
B11706035,25092,112-1,,True
B11706035,86160,112-1,,False
B11706035,70645,112-1,,False
B11706035,51581,112-1,,False
B11706035,33016,112-1,,False
F07444025,95054,112-1,,True
F07444025,49089,112-1,,True
F07444025,3059,112-1,,False
F07444025,30014,112-1,,True
F07444025,64494,112-1,,False
F07444025,16302,112-1,,False
R11621150,26830,112-1,,True
R11621150,74373,112-1,,False
R11621150,3034,112-1,,False
R11621150,68132,112-1,,True
R11621150,25092,112-1,,False
B11702125,83135,112-1,,False
B11702125,38789,112-1,,False
D10622054,53862,112-1,,False
D10622054,30014,112-1,,False
D10622054,77493,112-1,,False
D10622054,54047,112-1,,True
B09404003,76390,112-1,,True
B09404003,67688,112-1,,False
B09404003,40396,112-1,,True
B09404003,77753,112-1,,True
B10504004,87320,112-1,,False
B10504004,17380,112-1,,True
B09401098,89964,112-1,,False
B09401098,63044,112-1,,True
B09401098,84204,112-1,,True
B09401098,95026,112-1,,True
B09401098,88813,112-1,,False
B09401098,56740,112-1,,False
B10302605,49183,112-1,,False
B10302605,53399,112-1,,False
B10701098,49259,112-1,,True
B10701098,63598,112-1,,True
B10701098,40396,112-1,,True
B10602217,60873,112-1,,True
B10602217,80954,112-1,,False
B10401017,45040,112-1,,False
B10401017,47430,112-1,,False
B10401017,65556,112-1,,False
B10401017,52965,112-1,,False
B10401017,3037,112-1,,True
B10401017,32209,112-1,,False
B10401017,67688,112-1,,True
F07443028,40922,112-1,,True
F07443028,11555,112-1,,True
F07443028,64554,112-1,,True
F07443028,86404,112-1,,True
F07443028,50671,112-1,,False
F07443028,75757,112-1,,False
R11742010,10547,112-1,,True
R11742010,48246,112-1,,True
B10106041,79578,112-1,,True
B10106041,28117,112-1,,True
B10106041,26285,112-1,,True
B10106041,43693,112-1,,False
B10106041,98037,112-1,,False
B10106041,49575,112-1,,False
B10106041,30379,112-1,,False
B11203068,42133,112-1,,False
B11203068,29845,112-1,,False
B11203068,14009,112-1,,True
F09447039,63953,112-1,,True
F09447039,15236,112-1,,False
F09447039,68277,112-1,,True
F09447039,36187,112-1,,True
B09601039,61607,112-1,,True
B09601039,73041,112-1,,False
B09601039,1012,112-1,,False
B09601039,78595,112-1,,False
B09601039,62057,112-1,,True
B09601039,80568,112-1,,False
B09601039,57636,112-1,,True
B08903082,17380,112-1,,False
B08903082,26830,112-1,,False
B08903082,44884,112-1,,True
B08903082,19574,112-1,,True
B08903082,18046,112-1,,False
B08903082,52498,112-1,,False
B08903082,52498,112-1,,False
B09A01111,22464,112-1,,True
B09A01111,85709,112-1,,False
B09A01111,81393,112-1,,True
R11A21025,95058,112-1,,False
R11A21025,18404,112-1,,False
R11A21025,84042,112-1,,False
R11A21025,60624,112-1,,True
R11A21025,78998,112-1,,True
R11A21025,35714,112-1,,True
R11A21025,61467,112-1,,True
B09504119,67688,112-1,,False
B09504119,36320,112-1,,False
B09504119,83117,112-1,,True
B09504119,67862,112-1,,True
B09504119,74566,112-1,,False
B09504119,22464,112-1,,True
B09504119,29435,112-1,,True
B10201240,60166,112-1,,True
B10201240,52841,112-1,,False
B11508015,48002,112-1,,False
B11508015,62300,112-1,,True
B11508015,44012,112-1,,False
R10941231,38383,112-1,,False
R10941231,98035,112-1,,True
R10941231,3038,112-1,,True
B11402638,28486,112-1,,False
B11402638,67963,112-1,,False
B11402638,39066,112-1,,True
B11H00039,52498,112-1,,False
B11H00039,60754,112-1,,False
B11503036,42690,112-1,,True
B11503036,74051,112-1,,False
B11503036,58879,112-1,,True
B11503036,43083,112-1,,True
B11503036,61467,112-1,,True
B11503036,60507,112-1,,True
B10603044,60496,112-1,,True
B10603044,67495,112-1,,True
B10603044,50032,112-1,,False
R11123044,10589,112-1,,True
R11123044,55478,112-1,,False
B10503028,35122,112-1,,True
B10503028,88391,112-1,,True
B10503028,18918,112-1,,True
B10503028,60833,112-1,,False
B10503028,65011,112-1,,False
R11252045,59760,112-1,,True
R11252045,63457,112-1,,False
R11252045,61688,112-1,,False
R11252045,49184,112-1,,True
R11252045,85873,112-1,,False
R11252045,52498,112-1,,True
R11252045,78738,112-1,,False
B10701365,21302,112-1,,False
B10701365,63411,112-1,,False
B10702025,64789,112-1,,True
B10702025,86256,112-1,,False
B10702025,61333,112-1,,False
B08311012,49776,112-1,,True
B08311012,3039,112-1,,True
B08311012,59760,112-1,,False
B08311012,27502,112-1,,True
B08311012,98390,112-1,,False
B08311012,10384,112-1,,True
B08311012,38299,112-1,,False
B09702217,84204,112-1,,False
B09702217,53018,112-1,,False
B11617055,58209,112-1,,True
B11617055,50050,112-1,,True
B11617055,95026,112-1,,False
B08A02009,50471,112-1,,True
B08A02009,36172,112-1,,False
B08A02009,75298,112-1,,True
B08A02009,27502,112-1,,True
B08A02009,63547,112-1,,False
B08A02009,44664,112-1,,False
B08901037,81752,112-1,,True
B08901037,60507,112-1,,False
B08901037,46173,112-1,,True
B08901037,37815,112-1,,False
R11252170,45356,112-1,,False
R11252170,69043,112-1,,False
R11252170,77733,112-1,,False
R11252170,34537,112-1,,False
R11252170,64789,112-1,,False
R11252170,67595,112-1,,True
R11252170,59711,112-1,,True
R11942043,31764,112-1,,True
R11942043,57805,112-1,,True
R11942043,3034,112-1,,False
R11942043,59760,112-1,,True
B11501003,89119,112-1,,False
B11501003,21706,112-1,,True
B11501003,18189,112-1,,True
B11501003,25025,112-1,,False
B11501003,3037,112-1,,True
B09401047,82303,112-1,,True
B09401047,25092,112-1,,True
R10942054,63123,112-1,,True
R10942054,85602,112-1,,True
R10942054,56010,112-1,,False
R10942054,24349,112-1,,True
B07201016,28094,112-1,,True
B07201016,76046,112-1,,True
B07201016,36868,112-1,,False
B07201016,25092,112-1,,True
B07201016,2004,112-1,,False
B07201016,56866,112-1,,False
B07201016,12418,112-1,,True
B10203008,77842,112-1,,True
B10203008,3049,112-1,,False
B10203008,80169,112-1,,True
B10203008,3014,112-1,,False
B10203008,3039,112-1,,False
B10203008,24349,112-1,,True
B10203008,27502,112-1,,True
B07A01109,31131,112-1,,True
B07A01109,25494,112-1,,False
B07A01109,53399,112-1,,False
B07A01109,59253,112-1,,False
R10727A03,57805,112-1,,False
R10727A03,12291,112-1,,False
R10727A03,88947,112-1,,True
R10727A03,52498,112-1,,False
R10727A03,28094,112-1,,False
R10727A03,34460,112-1,,False
R10727A03,3033,112-1,,False
B11705033,11025,112-1,,False
B11705033,81409,112-1,,False
B11705033,51209,112-1,,False
B11705033,86256,112-1,,False
B11301240,74220,112-1,,True
B11301240,96826,112-1,,False
R11222355,62153,112-1,,False
R11222355,75265,112-1,,True
R11222355,66073,112-1,,False
R11222355,76823,112-1,,False
R11222355,30119,112-1,,False
R11222355,45578,112-1,,False
B08101111,3047,112-1,,False
B08101111,59760,112-1,,False
B08101111,21476,112-1,,False
B08101111,87400,112-1,,True
B08101111,37623,112-1,,False
B08101111,40345,112-1,,False
B08101111,55478,112-1,,True
B10901159,23905,112-1,,False
B10901159,45526,112-1,,True
B10901159,34892,112-1,,False
B10901159,57023,112-1,,False
B10901159,41557,112-1,,False
B09301014,30014,112-1,,True
B09301014,42780,112-1,,False
B08102022,64116,112-1,,True
B08102022,50287,112-1,,True
B08102022,3011,112-1,,True
B11616035,18476,112-1,,False
B11616035,3043,112-1,,False
B11616035,25673,112-1,,True
B11616035,49321,112-1,,True
B07402717,30667,112-1,,False
B07402717,89837,112-1,,False
B07402717,18855,112-1,,False
B08703022,58849,112-1,,False
B08703022,34701,112-1,,True
B08703022,77904,112-1,,False
B08703022,87067,112-1,,True
B08703022,45127,112-1,,False
B08703022,60873,112-1,,False
B11307210,64241,112-1,,True
B11307210,17386,112-1,,False
B11307210,95026,112-1,,True
B11307210,47424,112-1,,False
B11307210,63598,112-1,,False
B11307210,56504,112-1,,False
R10941042,10229,112-1,,False
R10941042,29515,112-1,,True
R10941042,49293,112-1,,True
R10941042,89412,112-1,,False
R10941042,20034,112-1,,False
R09942170,78998,112-1,,True
R09942170,59766,112-1,,False
R09942170,57133,112-1,,False
R09942170,67988,112-1,,True
R09942170,3033,112-1,,False
B08A04012,30285,112-1,,False
B08A04012,51528,112-1,,True
B08A04012,55500,112-1,,False
B08A04012,50056,112-1,,True
B08A04012,40396,112-1,,True
R10522151,75247,112-1,,False
R10522151,3040,112-1,,False
R10522151,37725,112-1,,False
B09501211,41335,112-1,,False
B09501211,3031,112-1,,False
B09501211,65620,112-1,,True
B09501211,78185,112-1,,True
R10922021,36451,112-1,,True
R10922021,1012,112-1,,True
R10922021,17812,112-1,,False
R10922021,17380,112-1,,True
B10A01001,3035,112-1,,False
B10A01001,3037,112-1,,True
B10A01001,23213,112-1,,False
B10A01001,50471,112-1,,True
B10A01001,89503,112-1,,False
B10A01001,57805,112-1,,True
R11925016,75265,112-1,,True
R11925016,72010,112-1,,False
B10103009,75265,112-1,,False
B10103009,56740,112-1,,True
B10103009,77731,112-1,,False
B10103009,53698,112-1,,True
B10103009,66177,112-1,,True
B10103009,3032,112-1,,False
B10103009,53689,112-1,,True
B11901010,25037,112-1,,True
B11901010,61688,112-1,,True
B11901010,56921,112-1,,True
B11901010,54723,112-1,,True
B11901010,78095,112-1,,False
B11901010,28094,112-1,,True
B11901010,72583,112-1,,False
B08202033,52498,112-1,,False
B08202033,29497,112-1,,True
B08202033,74487,112-1,,True
B08202033,48299,112-1,,False
B08503065,49952,112-1,,True
B08503065,74123,112-1,,True
B08503065,29525,112-1,,False
B08503065,75265,112-1,,True
F09542036,64506,112-1,,True
F09542036,52498,112-1,,False
F09542036,59789,112-1,,True
F09542036,13689,112-1,,True
B10905004,75369,112-1,,False
B10905004,25092,112-1,,True
B10901004,25494,112-1,,True
B10901004,54460,112-1,,False
B10901004,44478,112-1,,True
B10901004,59095,112-1,,False
B10901004,83859,112-1,,True
B10901004,21480,112-1,,False
B10901004,71858,112-1,,False
B11102129,2004,112-1,,True
B11102129,53399,112-1,,False
B11102129,44651,112-1,,True
B11102129,58601,112-1,,False
B11102129,32496,112-1,,False
R10441010,98459,112-1,,True
R10441010,26445,112-1,,True
R10441010,52830,112-1,,True
R10441010,56327,112-1,,True
R10441010,13297,112-1,,False
R10441010,20340,112-1,,False
R10441010,3011,112-1,,False
B08704119,50471,112-1,,False
B08704119,39096,112-1,,False
B08704119,80469,112-1,,True
B08704119,28450,112-1,,True
B08704119,75265,112-1,,True
B10902129,72890,112-1,,True
B10902129,58849,112-1,,True
B10902129,88813,112-1,,True
B10902129,33802,112-1,,True
B10902129,13785,112-1,,False
B10902129,66367,112-1,,False
B10902129,58601,112-1,,False
B11702102,38716,112-1,,True
B11702102,40333,112-1,,True
B11702102,38824,112-1,,True
B11702102,81637,112-1,,True
B11702102,31753,112-1,,False
B10501309,12943,112-1,,True
B10501309,64038,112-1,,True
B10501309,63059,112-1,,True
B10501309,60307,112-1,,True
B10501309,62796,112-1,,True
B10501309,26576,112-1,,False
B10501309,82390,112-1,,False
R11621025,47034,112-1,,True
R11621025,73601,112-1,,False
R11621025,33328,112-1,,True
R11621025,63044,112-1,,True
R11621025,83136,112-1,,False
B11502125,3031,112-1,,False
B11502125,44140,112-1,,True
B11502125,59312,112-1,,True
B09705055,45107,112-1,,False
