user ID,IG account,FB account
B10401042,B10401042_,B10401042_
F07444035,F07444035_,F07444035_
B11201061,B11201061_,B11201061_
B09602261,B09602261_,B09602261_
B11602119,B11602119_,B11602119_
R10526041,R10526041_,R10526041_
B10401239,B10401239_,B10401239_
B10603023,B10603023_,B10603023_
B10901119,B10901119_,B10901119_
B09A03076,B09A03076_,B09A03076_
B11404049,B11404049_,B11404049_
B10708032,B10708032_,B10708032_
B10402302,B10402302_,B10402302_
B10401075,B10401075_,B10401075_
B08203133,B08203133_,B08203133_
B05301152,B05301152_,B05301152_
B10401004,B10401004_,B10401004_
R09424013,R09424013_,R09424013_
B09504011,B09504011_,B09504011_
B11613057,B11613057_,B11613057_
D05943020,D05943020_,D05943020_
R11221016,R11221016_,R11221016_
B11705035,B11705035_,B11705035_
R10522151,R10522151_,R10522151_
R11948037,R11948037_,R11948037_
B09601259,B09601259_,B09601259_
B11102019,B11102019_,B11102019_
B09302055,B09302055_,B09302055_
B08301217,B08301217_,B08301217_
B11700047,B11700047_,B11700047_
R10222129,R10222129_,R10222129_
B11104081,B11104081_,B11104081_
B09108006,B09108006_,B09108006_
R11251046,R11251046_,R11251046_
R11643116,R11643116_,R11643116_
B07A01101,B07A01101_,B07A01101_
B11601046,B11601046_,B11601046_
R10944009,R10944009_,R10944009_
B08A05009,B08A05009_,B08A05009_
B11501012,B11501012_,B11501012_
B11B05026,B11B05026_,B11B05026_
B10A04004,B10A04004_,B10A04004_
B08502127,B08502127_,B08502127_
B10A04025,B10A04025_,B10A04025_
B10A01057,B10A01057_,B10A01057_
R10A25017,R10A25017_,R10A25017_
R10329026,R10329026_,R10329026_
B08302029,B08302029_,B08302029_
R09941141,R09941141_,R09941141_
B08312106,B08312106_,B08312106_
B11501043,B11501043_,B11501043_
B10708004,B10708004_,B10708004_
B08A08015,B08A08015_,B08A08015_
B11615004,B11615004_,B11615004_
B10603050,B10603050_,B10603050_
B11402009,B11402009_,B11402009_
B10702119,B10702119_,B10702119_
B10205026,B10205026_,B10205026_
B10A01044,B10A01044_,B10A01044_
R11624038,R11624038_,R11624038_
B09501018,B09501018_,B09501018_
B11402001,B11402001_,B11402001_
B10201010,B10201010_,B10201010_
R08121102,R08121102_,R08121102_
B08202027,B08202027_,B08202027_
R10B41026,R10B41026_,R10B41026_
B09102160,B09102160_,B09102160_
B10102013,B10102013_,B10102013_
R10622115,R10622115_,R10622115_
B11401029,B11401029_,B11401029_
B11109011,B11109011_,B11109011_
B10104119,B10104119_,B10104119_
B11602039,B11602039_,B11602039_
B10603142,B10603142_,B10603142_
B09501102,B09501102_,B09501102_
B08706020,B08706020_,B08706020_
B10202043,B10202043_,B10202043_
B11612002,B11612002_,B11612002_
R11741120,R11741120_,R11741120_
B09402106,B09402106_,B09402106_
B09901150,B09901150_,B09901150_
R10523020,R10523020_,R10523020_
B09102043,B09102043_,B09102043_
R11528024,R11528024_,R11528024_
B10302009,B10302009_,B10302009_
B11101153,B11101153_,B11101153_
B10600016,B10600016_,B10600016_
R11123003,R11123003_,R11123003_
B10907055,B10907055_,B10907055_
R11921168,R11921168_,R11921168_
B09501048,B09501048_,B09501048_
B11201024,B11201024_,B11201024_
B11701240,B11701240_,B11701240_
B10502009,B10502009_,B10502009_
B09701240,B09701240_,B09701240_
B11102125,B11102125_,B11102125_
B09401004,B09401004_,B09401004_
B10302056,B10302056_,B10302056_
B09503077,B09503077_,B09503077_
B11703082,B11703082_,B11703082_
B11401046,B11401046_,B11401046_
B09402025,B09402025_,B09402025_
B09609019,B09609019_,B09609019_
B09902070,B09902070_,B09902070_
B09A03042,B09A03042_,B09A03042_
B11610011,B11610011_,B11610011_
B09306044,B09306044_,B09306044_
B10302037,B10302037_,B10302037_
B08611808,B08611808_,B08611808_
B11902070,B11902070_,B11902070_
B11401001,B11401001_,B11401001_
B11101019,B11101019_,B11101019_
B10302009,B10302009_,B10302009_
R10222102,R10222102_,R10222102_
B08202019,B08202019_,B08202019_
B11403042,B11403042_,B11403042_
B09A01239,B09A01239_,B09A01239_
B11614003,B11614003_,B11614003_
B09100011,B09100011_,B09100011_
B10701011,B10701011_,B10701011_
B09706035,B09706035_,B09706035_
B10603023,B10603023_,B10603023_
B10A01004,B10A01004_,B10A01004_
R11A21029,R11A21029_,R11A21029_
B10201044,B10201044_,B10201044_
B08703028,B08703028_,B08703028_
B11301011,B11301011_,B11301011_
B11501239,B11501239_,B11501239_
B10204012,B10204012_,B10204012_
B08803137,B08803137_,B08803137_
B09107039,B09107039_,B09107039_
B11102125,B11102125_,B11102125_
B10204012,B10204012_,B10204012_
B09804093,B09804093_,B09804093_
B06201024,B06201024_,B06201024_
B10702170,B10702170_,B10702170_
B09301024,B09301024_,B09301024_
B10708006,B10708006_,B10708006_
B07A03042,B07A03042_,B07A03042_
B10407022,B10407022_,B10407022_
B09401037,B09401037_,B09401037_
B11205004,B11205004_,B11205004_
D09B41102,D09B41102_,D09B41102_
B11403018,B11403018_,B11403018_
R10945005,R10945005_,R10945005_
R11221049,R11221049_,R11221049_
B11903003,B11903003_,B11903003_
R11253045,R11253045_,R11253045_
B10901001,B10901001_,B10901001_
B10301060,B10301060_,B10301060_
B11703010,B11703010_,B11703010_
T11301025,T11301025_,T11301025_
B09401073,B09401073_,B09401073_
R11124013,R11124013_,R11124013_
R11221365,R11221365_,R11221365_
B11203065,B11203065_,B11203065_
R10925020,R10925020_,R10925020_
B08611039,B08611039_,B08611039_
B09902010,B09902010_,B09902010_
B10601019,B10601019_,B10601019_
B11203009,B11203009_,B11203009_
B09102605,B09102605_,B09102605_
B10501060,B10501060_,B10501060_
R11H43049,R11H43049_,R11H43049_
R11121102,R11121102_,R11121102_
B11503133,B11503133_,B11503133_
R11252013,R11252013_,R11252013_
B11501011,B11501011_,B11501011_
R11252039,R11252039_,R11252039_
B09902070,B09902070_,B09902070_
B10101141,B10101141_,B10101141_
R10521808,R10521808_,R10521808_
B07203133,B07203133_,B07203133_
R08123010,R08123010_,R08123010_
R10B48024,R10B48024_,R10B48024_
B10702010,B10702010_,B10702010_
B10605035,B10605035_,B10605035_
B10700039,B10700039_,B10700039_
B11502014,B11502014_,B11502014_
B10603038,B10603038_,B10603038_
B08102160,B08102160_,B08102160_
B11202129,B11202129_,B11202129_
B09401057,B09401057_,B09401057_
R10541057,R10541057_,R10541057_
B10702006,B10702006_,B10702006_
B09303048,B09303048_,B09303048_
B10701012,B10701012_,B10701012_
B11703032,B11703032_,B11703032_
B10107021,B10107021_,B10107021_
R08123023,R08123023_,R08123023_
B11602261,B11602261_,B11602261_
B07201025,B07201025_,B07201025_
B09509021,B09509021_,B09509021_
B09303028,B09303028_,B09303028_
B08701001,B08701001_,B08701001_
B09A01068,B09A01068_,B09A01068_
F10941012,F10941012_,F10941012_
B09A05004,B09A05004_,B09A05004_
B11901011,B11901011_,B11901011_
F10941045,F10941045_,F10941045_
B08A01216,B08A01216_,B08A01216_
B11202010,B11202010_,B11202010_
B10303042,B10303042_,B10303042_
B10604017,B10604017_,B10604017_
R09B22115,R09B22115_,R09B22115_
R10521044,R10521044_,R10521044_
R10621120,R10621120_,R10621120_
B07106044,B07106044_,B07106044_
B10603055,B10603055_,B10603055_
B11B06015,B11B06015_,B11B06015_
R11929026,R11929026_,R11929026_
B10408023,B10408023_,B10408023_
B08100047,B08100047_,B08100047_
R10527039,R10527039_,R10527039_
B11102159,B11102159_,B11102159_
B10502100,B10502100_,B10502100_
R10941020,R10941020_,R10941020_
R10644011,R10644011_,R10644011_
B09A02100,B09A02100_,B09A02100_
R11522043,R11522043_,R11522043_
B09502119,B09502119_,B09502119_
B10502006,B10502006_,B10502006_
B09303020,B09303020_,B09303020_
B11B02010,B11B02010_,B11B02010_
R10924034,R10924034_,R10924034_
B09901153,B09901153_,B09901153_
B11401057,B11401057_,B11401057_
B10202355,B10202355_,B10202355_
B11905022,B11905022_,B11905022_
B09A01040,B09A01040_,B09A01040_
R11942009,R11942009_,R11942009_
B08104049,B08104049_,B08104049_
B08612101,B08612101_,B08612101_
R11125060,R11125060_,R11125060_
B10403044,B10403044_,B10403044_
B07204034,B07204034_,B07204034_
B11502054,B11502054_,B11502054_
B10104034,B10104034_,B10104034_
B10701239,B10701239_,B10701239_
B10A05004,B10A05004_,B10A05004_
B11B07057,B11B07057_,B11B07057_
B09102010,B09102010_,B09102010_
B10204025,B10204025_,B10204025_
B11708025,B11708025_,B11708025_
B11603035,B11603035_,B11603035_
D03941072,D03941072_,D03941072_
B10401025,B10401025_,B10401025_
B10203003,B10203003_,B10203003_
R10321057,R10321057_,R10321057_
B10402605,B10402605_,B10402605_
B09506023,B09506023_,B09506023_
B10302106,B10302106_,B10302106_
B06402101,B06402101_,B06402101_
B10701001,B10701001_,B10701001_
R11624026,R11624026_,R11624026_
B09702002,B09702002_,B09702002_
B08503020,B08503020_,B08503020_
B10703035,B10703035_,B10703035_
B08502028,B08502028_,B08502028_
R11252083,R11252083_,R11252083_
R11641066,R11641066_,R11641066_
B10101098,B10101098_,B10101098_
B11102355,B11102355_,B11102355_
B09401217,B09401217_,B09401217_
B09A03077,B09A03077_,B09A03077_
B10B08025,B10B08025_,B10B08025_
B09400012,B09400012_,B09400012_
B11507054,B11507054_,B11507054_
B11301057,B11301057_,B11301057_
B09702045,B09702045_,B09702045_
B11601102,B11601102_,B11601102_
B09A02150,B09A02150_,B09A02150_
R11254015,R11254015_,R11254015_
B10203006,B10203006_,B10203006_
B10101216,B10101216_,B10101216_
B10501011,B10501011_,B10501011_
B11501016,B11501016_,B11501016_
B11403068,B11403068_,B11403068_
B09601006,B09601006_,B09601006_
B10201102,B10201102_,B10201102_
R10442824,R10442824_,R10442824_
B11702302,B11702302_,B11702302_
B11703010,B11703010_,B11703010_
B11501052,B11501052_,B11501052_
B11402091,B11402091_,B11402091_
R11A22036,R11A22036_,R11A22036_
B11101150,B11101150_,B11101150_
B09701A01,B09701A01_,B09701A01_
B11611072,B11611072_,B11611072_
B09301061,B09301061_,B09301061_
B11907054,B11907054_,B11907054_
B09401025,B09401025_,B09401025_
B11701330,B11701330_,B11701330_
B09101057,B09101057_,B09101057_
B09618006,B09618006_,B09618006_
B11H03018,B11H03018_,B11H03018_
R11927022,R11927022_,R11927022_
B09501240,B09501240_,B09501240_
B11502027,B11502027_,B11502027_
R07227027,R07227027_,R07227027_
B10701001,B10701001_,B10701001_
B10303009,B10303009_,B10303009_
B11301072,B11301072_,B11301072_
B10203118,B10203118_,B10203118_
B09505026,B09505026_,B09505026_
R10921061,R10921061_,R10921061_
B10102142,B10102142_,B10102142_
B09402127,B09402127_,B09402127_
B11401037,B11401037_,B11401037_
D03948024,D03948024_,D03948024_
B11701041,B11701041_,B11701041_
B10A02339,B10A02339_,B10A02339_
B10201046,B10201046_,B10201046_
B11908023,B11908023_,B11908023_
B09601231,B09601231_,B09601231_
B10702302,B10702302_,B10702302_
B08611075,B08611075_,B08611075_
B10701042,B10701042_,B10701042_
B09402109,B09402109_,B09402109_
B11B02043,B11B02043_,B11B02043_
R08124204,R08124204_,R08124204_
B06201092,B06201092_,B06201092_
B11408015,B11408015_,B11408015_
B08502043,B08502043_,B08502043_
R09623023,R09623023_,R09623023_
B11307013,B11307013_,B11307013_
B10705009,B10705009_,B10705009_
B10101204,B10101204_,B10101204_
R10221102,R10221102_,R10221102_
B09401204,B09401204_,B09401204_
B10706033,B10706033_,B10706033_
B05305024,B05305024_,B05305024_
B09405060,B09405060_,B09405060_
B11701041,B11701041_,B11701041_
B10301004,B10301004_,B10301004_
B11H04016,B11H04016_,B11H04016_
R11941097,R11941097_,R11941097_
B07A05004,B07A05004_,B07A05004_
B11612115,B11612115_,B11612115_
B08301239,B08301239_,B08301239_
B10302109,B10302109_,B10302109_
B08A03020,B08A03020_,B08A03020_
B11603150,B11603150_,B11603150_
B11101066,B11101066_,B11101066_
B10202039,B10202039_,B10202039_
B09904034,B09904034_,B09904034_
R11442302,R11442302_,R11442302_
B11103036,B11103036_,B11103036_
B08105055,B08105055_,B08105055_
B10901041,B10901041_,B10901041_
B10301012,B10301012_,B10301012_
B09302019,B09302019_,B09302019_
B10508037,B10508037_,B10508037_
B06406023,B06406023_,B06406023_
B09A02151,B09A02151_,B09A02151_
B09901120,B09901120_,B09901120_
B08311346,B08311346_,B08311346_
B11502091,B11502091_,B11502091_
B10903008,B10903008_,B10903008_
R11A22302,R11A22302_,R11A22302_
B11102039,B11102039_,B11102039_
B09904070,B09904070_,B09904070_
B11101241,B11101241_,B11101241_
B11101057,B11101057_,B11101057_
B10701045,B10701045_,B10701045_
B08705004,B08705004_,B08705004_
B09101016,B09101016_,B09101016_
B10701211,B10701211_,B10701211_
R10521045,R10521045_,R10521045_
R11523044,R11523044_,R11523044_
B09704081,B09704081_,B09704081_
B09504013,B09504013_,B09504013_
B11402217,B11402217_,B11402217_
R11524025,R11524025_,R11524025_
D10621101,D10621101_,D10621101_
B10401039,B10401039_,B10401039_
B10601082,B10601082_,B10601082_
B11505009,B11505009_,B11505009_
B11H01120,B11H01120_,B11H01120_
B09701040,B09701040_,B09701040_
B08301082,B08301082_,B08301082_
B07108312,B07108312_,B07108312_
B09901231,B09901231_,B09901231_
B09402054,B09402054_,B09402054_
B11601079,B11601079_,B11601079_
R10545009,R10545009_,R10545009_
B11402034,B11402034_,B11402034_
B10203036,B10203036_,B10203036_
B08502102,B08502102_,B08502102_
B08A01061,B08A01061_,B08A01061_
R10725028,R10725028_,R10725028_
R11943040,R11943040_,R11943040_
B09105020,B09105020_,B09105020_
R11942009,R11942009_,R11942009_
R11442013,R11442013_,R11442013_
B10202009,B10202009_,B10202009_
B08501004,B08501004_,B08501004_
R10521140,R10521140_,R10521140_
B10304093,B10304093_,B10304093_
B10401091,B10401091_,B10401091_
B10103010,B10103010_,B10103010_
B10301240,B10301240_,B10301240_
B09901070,B09901070_,B09901070_
R10A22824,R10A22824_,R10A22824_
B10201011,B10201011_,B10201011_
B11402638,B11402638_,B11402638_
R11941001,R11941001_,R11941001_
B09908025,B09908025_,B09908025_
B11604016,B11604016_,B11604016_
B10707039,B10707039_,B10707039_
B10903042,B10903042_,B10903042_
B09401017,B09401017_,B09401017_
B06403042,B06403042_,B06403042_
B11103045,B11103045_,B11103045_
R11251031,R11251031_,R11251031_
R11523036,R11523036_,R11523036_
B11504004,B11504004_,B11504004_
B11B07054,B11B07054_,B11B07054_
B10708032,B10708032_,B10708032_
B09509007,B09509007_,B09509007_
B07401024,B07401024_,B07401024_
B11107028,B11107028_,B11107028_
B09401152,B09401152_,B09401152_
B10102142,B10102142_,B10102142_
B11407039,B11407039_,B11407039_
B10502151,B10502151_,B10502151_
B11B04081,B11B04081_,B11B04081_
B10701025,B10701025_,B10701025_
B10208015,B10208015_,B10208015_
B08901029,B08901029_,B08901029_
B10102054,B10102054_,B10102054_
R11221102,R11221102_,R11221102_
R11523006,R11523006_,R11523006_
B09501309,B09501309_,B09501309_
B11901159,B11901159_,B11901159_
B10702001,B10702001_,B10702001_
B10102021,B10102021_,B10102021_
B10205026,B10205026_,B10205026_
R11520016,R11520016_,R11520016_
B11402014,B11402014_,B11402014_
B11407020,B11407020_,B11407020_
B08501043,B08501043_,B08501043_
B11501091,B11501091_,B11501091_
B07405024,B07405024_,B07405024_
B11303026,B11303026_,B11303026_
B10101066,B10101066_,B10101066_
B11107039,B11107039_,B11107039_
B08901018,B08901018_,B08901018_
B11702159,B11702159_,B11702159_
B09503077,B09503077_,B09503077_
B11102087,B11102087_,B11102087_
B09604017,B09604017_,B09604017_
B09403020,B09403020_,B09403020_
B07102717,B07102717_,B07102717_
B10A06020,B10A06020_,B10A06020_
B09802011,B09802011_,B09802011_
B10304016,B10304016_,B10304016_
B08802217,B08802217_,B08802217_
R11641102,R11641102_,R11641102_
B10101015,B10101015_,B10101015_
R10A21045,R10A21045_,R10A21045_
F09541119,F09541119_,F09541119_
R10221061,R10221061_,R10221061_
B11400039,B11400039_,B11400039_
B11612010,B11612010_,B11612010_
B09704047,B09704047_,B09704047_
B09A03039,B09A03039_,B09A03039_
B08302045,B08302045_,B08302045_
B11505004,B11505004_,B11505004_
B10201011,B10201011_,B10201011_
B11601240,B11601240_,B11601240_
B11103003,B11103003_,B11103003_
B11501006,B11501006_,B11501006_
R10A22717,R10A22717_,R10A22717_
R10941082,R10941082_,R10941082_
B10607210,B10607210_,B10607210_
B11301037,B11301037_,B11301037_
B11301020,B11301020_,B11301020_
R11941053,R11941053_,R11941053_
B11401168,B11401168_,B11401168_
B10301152,B10301152_,B10301152_
B10901018,B10901018_,B10901018_
B09201150,B09201150_,B09201150_
B10201241,B10201241_,B10201241_
R11941046,R11941046_,R11941046_
B10203077,B10203077_,B10203077_
D05941102,D05941102_,D05941102_
B09401098,B09401098_,B09401098_
B09908024,B09908024_,B09908024_
B10102160,B10102160_,B10102160_
B10505017,B10505017_,B10505017_
B11403068,B11403068_,B11403068_
B10106044,B10106044_,B10106044_
R11626041,R11626041_,R11626041_
B11613036,B11613036_,B11613036_
R10542083,R10542083_,R10542083_
B10403012,B10403012_,B10403012_
R09948015,R09948015_,R09948015_
B09508015,B09508015_,B09508015_
B11202150,B11202150_,B11202150_
B10101049,B10101049_,B10101049_
R11747074,R11747074_,R11747074_
B10602115,B10602115_,B10602115_
B10A01003,B10A01003_,B10A01003_
B09203032,B09203032_,B09203032_
B10102031,B10102031_,B10102031_
R10632638,R10632638_,R10632638_
B10701239,B10701239_,B10701239_
B10701119,B10701119_,B10701119_
B11601239,B11601239_,B11601239_
B10701066,B10701066_,B10701066_
R11A21153,R11A21153_,R11A21153_
R10522025,R10522025_,R10522025_
B10A01026,B10A01026_,B10A01026_
B10804016,B10804016_,B10804016_
D01942027,D01942027_,D01942027_
B09902002,B09902002_,B09902002_
R10A21012,R10A21012_,R10A21012_
R10925016,R10925016_,R10925016_
B09901150,B09901150_,B09901150_
B11608015,B11608015_,B11608015_
B11901231,B11901231_,B11901231_
B09300027,B09300027_,B09300027_
R10321046,R10321046_,R10321046_
R09B22101,R09B22101_,R09B22101_
R10222028,R10222028_,R10222028_
B09908025,B09908025_,B09908025_
B09401108,B09401108_,B09401108_
B10408025,B10408025_,B10408025_
B10401211,B10401211_,B10401211_
B08A01072,B08A01072_,B08A01072_
B09301120,B09301120_,B09301120_
R10921019,R10921019_,R10921019_
R10142125,R10142125_,R10142125_
B09A02029,B09A02029_,B09A02029_
B07202043,B07202043_,B07202043_
R10525055,R10525055_,R10525055_
B09501111,B09501111_,B09501111_
B11611040,B11611040_,B11611040_
R11251098,R11251098_,R11251098_
B10301004,B10301004_,B10301004_
R11222056,R11222056_,R11222056_
B10202033,B10202033_,B10202033_
B11801140,B11801140_,B11801140_
B10A02151,B10A02151_,B10A02151_
B11311240,B11311240_,B11311240_
R11945026,R11945026_,R11945026_
D05942009,D05942009_,D05942009_
B11602043,B11602043_,B11602043_
B09405020,B09405020_,B09405020_
B11611014,B11611014_,B11611014_
B11501168,B11501168_,B11501168_
R10632084,R10632084_,R10632084_
B10205004,B10205004_,B10205004_
R10221072,R10221072_,R10221072_
