,group_ID,user_ID,join_status,role,job
5406,2248,R10521019,Join,Member,Undecided
5407,2245,B08611060,Join,Member,Undecided
5408,2250,R11A23022,Join,Leader,Undecided
5409,2251,B10202014,Join,Leader,Undecided
5410,2252,R10922029,Join,Leader,Undecided
5411,2253,B09605004,Join,Leader,Undecided
5412,2254,B11B04026,Join,Leader,Undecided
5413,2252,B11201039,Join,Member,Undecided
5414,2250,F08920016,Join,Member,Undecided
5415,2254,B11501043,Join,Member,Undecided
5416,2255,R10521061,Join,Leader,Undecided
5417,2256,B10101102,Join,Leader,Undecided
5418,2257,B09A03042,Join,Leader,Undecided
5419,2258,R11A22339,Join,Leader,Undecided
5420,2259,B11103082,Join,Leader,Undecided
5421,2260,B11608037,Join,Leader,Undecided
5422,2261,B10406044,Join,Leader,Undecided
5423,2262,B09702034,Join,Leader,Undecided
5424,2263,B10901082,Join,Leader,Undecided
5425,2264,B09501072,Join,Leader,Undecided
5426,2262,B10508025,Join,Member,Undecided
5427,2263,R11124015,Join,Member,Undecided
5428,2261,R11941026,Join,Member,Undecided
5429,2265,B10405015,Join,Leader,Undecided
5430,2266,B11611015,Join,Leader,Undecided
5431,2267,R09627030,Join,Leader,Undecided
5432,2268,B11604038,Join,Leader,Undecided
5433,2269,R11251025,Join,Leader,Undecided
5434,2269,B10202039,Join,Member,Undecided
5435,2268,B09501018,Join,Member,Undecided
5436,2266,B08A02217,Join,Member,Undecided
5437,2270,B10701025,Join,Leader,Undecided
5438,2271,B09A02129,Join,Leader,Undecided
5439,2272,B11101003,Join,Leader,Undecided
5440,2273,B10803039,Join,Leader,Undecided
5441,2274,R11252039,Join,Leader,Undecided
5442,2275,B09705020,Join,Leader,Undecided
5443,2276,R07221143,Join,Leader,Undecided
5444,2277,D05944047,Join,Leader,Undecided
5445,2278,B11901046,Join,Leader,Undecided
5446,2279,R11942033,Join,Leader,Undecided
5447,2279,B10A02011,Join,Member,Undecided
5448,2280,B11617044,Join,Leader,Undecided
5449,2281,B12112151,Join,Leader,Undecided
5450,2282,B11401043,Join,Leader,Undecided
5451,2283,B10307019,Join,Leader,Undecided
5452,2284,B10202115,Join,Leader,Undecided
5453,2285,R10221018,Join,Leader,Undecided
5454,2286,B09603032,Join,Leader,Undecided
5455,2287,B10207039,Join,Leader,Undecided
5456,2288,B11402151,Join,Leader,Undecided
5457,2289,B10A03006,Join,Leader,Undecided
5458,2289,B10202159,Join,Member,Undecided
5459,2290,B10201309,Join,Leader,Undecided
5460,2291,B09101066,Join,Leader,Undecided
5461,2292,R11524025,Join,Leader,Undecided
5462,2293,R10547210,Join,Leader,Undecided
5463,2294,B10501042,Join,Leader,Undecided
5464,2295,B10403003,Join,Leader,Undecided
5465,2295,R09941010,Join,Member,Undecided
5466,2293,B08101010,Join,Member,Undecided
5467,2293,B11208015,Join,Member,Undecided
5468,2294,B10505009,Join,Member,Undecided
5469,2294,B09502019,Join,Member,Undecided
5470,2294,B11407039,Join,Member,Undecided
5471,2293,B09504009,Join,Member,Undecided
5472,2295,B11304015,Join,Member,Undecided
5473,2296,R10321211,Join,Leader,Undecided
5474,2297,B11902002,Join,Leader,Undecided
5475,2298,B10101216,Join,Leader,Undecided
5476,2299,B10A01012,Join,Leader,Undecided
5477,2300,B08301053,Join,Leader,Undecided
5478,2301,B09902070,Join,Leader,Undecided
5479,2302,B08509015,Join,Leader,Undecided
5480,2303,B10802151,Join,Leader,Undecided
5481,2304,B10201024,Join,Leader,Undecided
5482,2305,B10601025,Join,Leader,Undecided
5483,2305,B10601111,Join,Member,Undecided
5484,2306,B10A05007,Join,Leader,Undecided
5485,2307,R10521241,Join,Leader,Undecided
5486,2308,B11703044,Join,Leader,Undecided
5487,2309,B10405015,Join,Leader,Undecided
5488,2310,B10301073,Join,Leader,Undecided
5489,2311,B11409007,Join,Leader,Undecided
5490,2308,R10647052,Join,Member,Undecided
5491,2312,B09903137,Join,Leader,Undecided
5492,2313,R11626041,Join,Leader,Undecided
5493,2314,B10302009,Join,Leader,Undecided
5494,2315,B08501004,Join,Leader,Undecided
5495,2316,B10701026,Join,Leader,Undecided
5496,2317,R11625024,Join,Leader,Undecided
5497,2318,R11623020,Join,Leader,Undecided
5498,2319,B10701001,Join,Leader,Undecided
5499,2316,R11927022,Join,Member,Undecided
5500,2318,B11205004,Join,Member,Undecided
5501,2320,B08613076,Join,Leader,Undecided
5502,2321,B09501102,Join,Leader,Undecided
5503,2322,B11201045,Join,Leader,Undecided
5504,2323,R11441098,Join,Leader,Undecided
5505,2324,B11803042,Join,Leader,Undecided
5506,2323,B08703039,Join,Member,Undecided
5507,2325,B09100015,Join,Leader,Undecided
5508,2326,B09702302,Join,Leader,Undecided
5509,2327,B07103142,Join,Leader,Undecided
5510,2328,B10701016,Join,Leader,Undecided
5511,2329,B09702605,Join,Leader,Undecided
5512,2330,B10501365,Join,Leader,Undecided
5513,2331,B11207039,Join,Leader,Undecided
5514,2332,R11921039,Join,Leader,Undecided
5515,2330,B10902125,Join,Member,Undecided
5516,2329,B10405004,Join,Member,Undecided
5517,2333,B11301097,Join,Leader,Undecided
5518,2334,B10803065,Join,Leader,Undecided
5519,2335,R10221003,Join,Leader,Undecided
5520,2336,R10522089,Join,Leader,Undecided
5521,2337,B09503057,Join,Leader,Undecided
5522,2336,B10603082,Join,Member,Undecided
5523,2336,B11503142,Join,Member,Undecided
5524,2336,B05301040,Join,Member,Undecided
5525,2337,B11207039,Join,Member,Undecided
5526,2335,R11941001,Join,Member,Undecided
5527,2336,B09602159,Join,Member,Undecided
5528,2335,B10705022,Join,Member,Undecided
5529,2335,B11907052,Join,Member,Undecided
5530,2338,R11949021,Join,Leader,Undecided
5531,2339,B11618056,Join,Leader,Undecided
5532,2340,B11H04049,Join,Leader,Undecided
5533,2341,B08301003,Join,Leader,Undecided
5534,2342,B11601060,Join,Leader,Undecided
5535,2343,B11901098,Join,Leader,Undecided
5536,2344,R10221075,Join,Leader,Undecided
5537,2345,B09102010,Join,Leader,Undecided
5538,2346,R11641211,Join,Leader,Undecided
5539,2347,B10102084,Join,Leader,Undecided
5540,2348,R11949021,Join,Leader,Undecided
5541,2349,B09401079,Join,Leader,Undecided
5542,2347,B08800012,Join,Member,Undecided
5543,2340,B11504009,Join,Member,Undecided
5544,2338,B11602102,Join,Member,Undecided
5545,2338,B10201211,Join,Member,Undecided
5546,2340,B09901039,Join,Member,Undecided
5547,2338,B08302045,Join,Member,Undecided
5548,2340,B11201056,Join,Member,Undecided
5549,2343,B11104013,Join,Member,Undecided
5550,2338,B11904119,Join,Member,Undecided
5551,2340,B11201165,Join,Member,Undecided
5552,2343,B10702102,Join,Member,Undecided
5553,2342,B08105035,Join,Member,Undecided
5554,2343,B11405020,Join,Member,Undecided
5555,2339,B08902010,Join,Member,Undecided
5556,2344,B11H01037,Join,Member,Undecided
5557,2349,B11405017,Join,Member,Undecided
5558,2346,R10147023,Join,Member,Undecided
5559,2342,B11503045,Join,Member,Undecided
5560,2344,R11922006,Join,Member,Undecided
5561,2342,R11949015,Join,Member,Undecided
5562,2344,R11257052,Join,Member,Undecided
5563,2347,B07205024,Join,Member,Undecided
5564,2340,D09B42021,Join,Member,Undecided
5565,2346,B11103010,Join,Member,Undecided
5566,2340,R11224017,Join,Member,Undecided
5567,2343,B11103023,Join,Member,Undecided
5568,2346,B10203020,Join,Member,Undecided
5569,2346,B11100039,Join,Member,Undecided
5570,2339,B06201091,Join,Member,Undecided
5571,2341,B11B07033,Join,Member,Undecided
5572,2343,B10608023,Join,Member,Undecided
5573,2341,B10B02070,Join,Member,Undecided
5574,2338,B10102045,Join,Member,Undecided
5575,2342,F08922024,Join,Member,Undecided
5576,2344,B09A03020,Join,Member,Undecided
5577,2347,B08702009,Join,Member,Undecided
5578,2339,B09303008,Join,Member,Undecided
5579,2342,B11701017,Join,Member,Undecided
5580,2343,R10626044,Join,Member,Undecided
5581,2340,B10A07023,Join,Member,Undecided
5582,2343,B09803015,Join,Member,Undecided
5583,2338,B10701012,Join,Member,Undecided
5584,2347,R10525033,Join,Member,Undecided
5585,2341,R10722039,Join,Member,Undecided
5586,2349,R10227052,Join,Member,Undecided
5587,2345,B08A01022,Join,Member,Undecided
5588,2349,B07109015,Join,Member,Undecided
5589,2341,B09502091,Join,Member,Undecided
5590,2343,B09301217,Join,Member,Undecided
5591,2342,B09107210,Join,Member,Undecided
5592,2341,R10523068,Join,Member,Undecided
5593,2338,R10224025,Join,Member,Undecided
5594,2349,B09904034,Join,Member,Undecided
5595,2347,B11611152,Join,Member,Undecided
5596,2344,B10202605,Join,Member,Undecided
5597,2342,B08203003,Join,Member,Undecided
5598,2338,B08A01111,Join,Member,Undecided
5599,2338,B08801075,Join,Member,Undecided
5600,2349,B10403020,Join,Member,Undecided
5601,2347,R10922125,Join,Member,Undecided
5602,2346,B10702101,Join,Member,Undecided
5603,2342,B10202142,Join,Member,Undecided
5604,2341,B10301347,Join,Member,Undecided
5605,2348,B11104204,Join,Member,Undecided
5606,2339,B11103039,Join,Member,Undecided
5607,2349,B11315033,Join,Member,Undecided
5608,2342,R11921025,Join,Member,Undecided
5609,2345,B11407021,Join,Member,Undecided
5610,2344,B11604004,Join,Member,Undecided
5611,2339,B10401057,Join,Member,Undecided
5612,2345,R11521140,Join,Member,Undecided
5613,2341,B06401082,Join,Member,Undecided
5614,2346,B10604025,Join,Member,Undecided
5615,2348,R11944081,Join,Member,Undecided
5616,2345,R11A25022,Join,Member,Undecided
5617,2345,B09802011,Join,Member,Undecided
5618,2344,B08611040,Join,Member,Undecided
5619,2345,B10701015,Join,Member,Undecided
5620,2340,B10A01102,Join,Member,Undecided
5621,2347,B11603042,Join,Member,Undecided
5622,2349,B08501204,Join,Member,Undecided
5623,2345,B11311057,Join,Member,Undecided
5624,2340,B06407074,Join,Member,Undecided
5625,2344,B11611346,Join,Member,Undecided
5626,2348,R11621056,Join,Member,Undecided
5627,2345,B09407022,Join,Member,Undecided
5628,2343,B11501049,Join,Member,Undecided
5629,2346,B10201019,Join,Member,Undecided
5630,2344,B11H02125,Join,Member,Undecided
5631,2348,B11305022,Join,Member,Undecided
5632,2339,B11501126,Join,Member,Undecided
5633,2341,B10703077,Join,Member,Undecided
5634,2346,B08201022,Join,Member,Undecided
5635,2339,B09309015,Join,Member,Undecided
5636,2348,D05942016,Join,Member,Undecided
5637,2348,B10202024,Join,Member,Undecided
5638,2339,B10205026,Join,Member,Undecided
5639,2348,B08203039,Join,Member,Undecided
5640,2339,B08903118,Join,Member,Undecided
5641,2349,B09905033,Join,Member,Undecided
5642,2345,R10A28032,Join,Member,Undecided
5643,2341,B10502006,Join,Member,Undecided
5644,2350,B11701365,Join,Leader,Undecided
5645,2351,D05941045,Join,Leader,Undecided
5646,2352,R11943118,Join,Leader,Undecided
5647,2353,B09501056,Join,Leader,Undecided
5648,2354,B11702033,Join,Leader,Undecided
5649,2355,B10408025,Join,Leader,Undecided
5650,2356,B05301016,Join,Leader,Undecided
5651,2357,R10141015,Join,Leader,Undecided
5652,2358,R10221231,Join,Leader,Undecided
5653,2359,B08608118,Join,Leader,Undecided
5654,2359,B11H03039,Join,Member,Undecided
5655,2357,B11502087,Join,Member,Undecided
5656,2360,R11941043,Join,Leader,Undecided
5657,2361,R11621044,Join,Leader,Undecided
5658,2362,B11903020,Join,Leader,Undecided
5659,2363,B08302824,Join,Leader,Undecided
5660,2364,B09903042,Join,Leader,Undecided
5661,2365,B08A08312,Join,Leader,Undecided
5662,2366,R10941101,Join,Leader,Undecided
5663,2367,B10105022,Join,Leader,Undecided
5664,2368,R11521102,Join,Leader,Undecided
5665,2369,B10505015,Join,Leader,Undecided
5666,2369,B09A01168,Join,Member,Undecided
5667,2365,B08301004,Join,Member,Undecided
5668,2364,B11601152,Join,Member,Undecided
5669,2370,B11905017,Join,Leader,Undecided
5670,2371,B10507013,Join,Leader,Undecided
5671,2372,B11103038,Join,Leader,Undecided
5672,2373,B11619021,Join,Leader,Undecided
5673,2374,B10605033,Join,Leader,Undecided
5674,2372,B10307039,Join,Member,Undecided
5675,2373,B09102004,Join,Member,Undecided
5676,2374,B11601039,Join,Member,Undecided
5677,2375,F09545005,Join,Leader,Undecided
5678,2376,B11704038,Join,Leader,Undecided
5679,2377,B10701025,Join,Leader,Undecided
5680,2377,R10642302,Join,Member,Undecided
5681,2378,B10A03050,Join,Leader,Undecided
5682,2379,B08201101,Join,Leader,Undecided
5683,2380,B10401015,Join,Leader,Undecided
5684,2381,B10703065,Join,Leader,Undecided
5685,2382,R10527057,Join,Leader,Undecided
5686,2383,B10601011,Join,Leader,Undecided
5687,2384,R10721217,Join,Leader,Undecided
5688,2385,B08A02160,Join,Leader,Undecided
5689,2384,B09605014,Join,Member,Undecided
5690,2386,B10201011,Join,Leader,Undecided
5691,2387,B11504034,Join,Leader,Undecided
5692,2388,B08707033,Join,Leader,Undecided
5693,2389,B10301066,Join,Leader,Undecided
5694,2390,B10401073,Join,Leader,Undecided
5695,2391,B11702302,Join,Leader,Undecided
5696,2392,R10321015,Join,Leader,Undecided
5697,2392,B08101037,Join,Member,Undecided
5698,2393,R09423008,Join,Leader,Undecided
5699,2394,B11702019,Join,Leader,Undecided
5700,2395,R11122021,Join,Leader,Undecided
5701,2396,B08302056,Join,Leader,Undecided
5702,2397,B08A05020,Join,Leader,Undecided
5703,2398,B10302605,Join,Leader,Undecided
5704,2399,B09105032,Join,Leader,Undecided
5705,2399,B09701141,Join,Member,Undecided
5706,2400,B11615014,Join,Leader,Undecided
5707,2401,B10204012,Join,Leader,Undecided
5708,2402,R10227052,Join,Leader,Undecided
5709,2403,B10808024,Join,Leader,Undecided
5710,2402,B11402101,Join,Member,Undecided
5711,2404,B10A02261,Join,Leader,Undecided
5712,2405,B11905026,Join,Leader,Undecided
5713,2406,B10707039,Join,Leader,Undecided
5714,2407,B11103028,Join,Leader,Undecided
5715,2408,R11944081,Join,Leader,Undecided
5716,2409,B11505005,Join,Leader,Undecided
5717,2409,B10704004,Join,Member,Undecided
5718,2410,B09406033,Join,Leader,Undecided
5719,2411,R10A23076,Join,Leader,Undecided
5720,2412,R11A21217,Join,Leader,Undecided
5721,2413,B11900012,Join,Leader,Undecided
5722,2414,D09B43006,Join,Leader,Undecided
5723,2413,B11201018,Join,Member,Undecided
5724,2414,B11708037,Join,Member,Undecided
5725,2412,R10728024,Join,Member,Undecided
5726,2415,B09503040,Join,Leader,Undecided
5727,2416,R10541011,Join,Leader,Undecided
5728,2417,B06404025,Join,Leader,Undecided
5729,2418,F08523028,Join,Leader,Undecided
5730,2419,B08A05032,Join,Leader,Undecided
5731,2420,B11901217,Join,Leader,Undecided
5732,2421,B11314012,Join,Leader,Undecided
5733,2422,D03941010,Join,Leader,Undecided
5734,2423,R11127028,Join,Leader,Undecided
5735,2424,R11321347,Join,Leader,Undecided
5736,2422,B10A01240,Join,Member,Undecided
5737,2423,B07202034,Join,Member,Undecided
5738,2425,B10305004,Join,Leader,Undecided
5739,2426,B09905033,Join,Leader,Undecided
5740,2427,R11327022,Join,Leader,Undecided
5741,2428,B09A01011,Join,Leader,Undecided
5742,2426,D05944012,Join,Member,Undecided
5743,2429,B09502070,Join,Leader,Undecided
5744,2430,B09302010,Join,Leader,Undecided
5745,2431,B11105003,Join,Leader,Undecided
5746,2432,R10244026,Join,Leader,Undecided
5747,2433,B11102217,Join,Leader,Undecided
5748,2434,B11402028,Join,Leader,Undecided
5749,2435,B10207036,Join,Leader,Undecided
5750,2436,B09502010,Join,Leader,Undecided
5751,2437,R10B42125,Join,Leader,Undecided
5752,2438,R10725009,Join,Leader,Undecided
5753,2439,R11251011,Join,Leader,Undecided
5754,2440,R10441070,Join,Leader,Undecided
5755,2441,B09902119,Join,Leader,Undecided
5756,2442,R10A22102,Join,Leader,Undecided
5757,2443,B10503038,Join,Leader,Undecided
5758,2444,B09602605,Join,Leader,Undecided
5759,2445,B09701231,Join,Leader,Undecided
5760,2443,B10406015,Join,Member,Undecided
5761,2443,R10524119,Join,Member,Undecided
5762,2443,B11405039,Join,Member,Undecided
5763,2445,B10601004,Join,Member,Undecided
5764,2445,R11251066,Join,Member,Undecided
5765,2443,B10303042,Join,Member,Undecided
5766,2445,B06203022,Join,Member,Undecided
5767,2444,B09901150,Join,Member,Undecided
5768,2446,B11700047,Join,Leader,Undecided
5769,2447,R11253003,Join,Leader,Undecided
5770,2448,B10A01052,Join,Leader,Undecided
5771,2449,B09903057,Join,Leader,Undecided
5772,2449,R10721011,Join,Member,Undecided
5773,2450,B08614204,Join,Leader,Undecided
5774,2451,B10A01241,Join,Leader,Undecided
5775,2452,B10700039,Join,Leader,Undecided
5776,2453,B08101037,Join,Leader,Undecided
5777,2450,B09402083,Join,Member,Undecided
5778,2450,B09801068,Join,Member,Undecided
5779,2452,B08701015,Join,Member,Undecided
5780,2450,B11902129,Join,Member,Undecided
5781,2450,B11601126,Join,Member,Undecided
5782,2453,D05941102,Join,Member,Undecided
5783,2452,B11503040,Join,Member,Undecided
5784,2452,R11221012,Join,Member,Undecided
5785,2452,B10302126,Join,Member,Undecided
5786,2451,B08614011,Join,Member,Undecided
5787,2453,B10201043,Join,Member,Undecided
5788,2454,B10901047,Join,Leader,Undecided
5789,2455,R10B46020,Join,Leader,Undecided
5790,2456,B09101022,Join,Leader,Undecided
5791,2457,B11301239,Join,Leader,Undecided
5792,2458,B09102043,Join,Leader,Undecided
5793,2459,B10201019,Join,Leader,Undecided
5794,2460,R09B22084,Join,Leader,Undecided
5795,2461,R11620016,Join,Leader,Undecided
5796,2462,B10705039,Join,Leader,Undecided
5797,2463,B08502014,Join,Leader,Undecided
5798,2463,B08901101,Join,Member,Undecided
5799,2461,B07A01072,Join,Member,Undecided
5800,2460,B10701031,Join,Member,Undecided
5801,2464,B11307055,Join,Leader,Undecided
5802,2465,B10402083,Join,Leader,Undecided
5803,2466,B09602125,Join,Leader,Undecided
5804,2467,B10202043,Join,Leader,Undecided
5805,2468,R10727057,Join,Leader,Undecided
5806,2468,R11921026,Join,Member,Undecided
5807,2469,B09902004,Join,Leader,Undecided
5808,2470,R11942127,Join,Leader,Undecided
5809,2471,B09307057,Join,Leader,Undecided
5810,2472,B11601057,Join,Leader,Undecided
5811,2473,R10527036,Join,Leader,Undecided
5812,2474,R11123026,Join,Leader,Undecided
5813,2472,B11804081,Join,Member,Undecided
5814,2470,R09B23057,Join,Member,Undecided
5815,2469,R10548025,Join,Member,Undecided
5816,2475,B06404081,Join,Leader,Undecided
5817,2476,B09A02043,Join,Leader,Undecided
5818,2477,B11901207,Join,Leader,Undecided
5819,2478,B11902217,Join,Leader,Undecided
5820,2479,B10701259,Join,Leader,Undecided
5821,2480,D01945017,Join,Leader,Undecided
5822,2481,B09902208,Join,Leader,Undecided
5823,2482,R10928053,Join,Leader,Undecided
5824,2483,B09505060,Join,Leader,Undecided
5825,2483,B11501003,Join,Member,Undecided
5826,2475,B11202010,Join,Member,Undecided
5827,2476,B10603082,Join,Member,Undecided
5828,2480,B10402005,Join,Member,Undecided
5829,2483,R11523008,Join,Member,Undecided
5830,2481,R09626044,Join,Member,Undecided
5831,2482,D09B47027,Join,Member,Undecided
5832,2476,B11701159,Join,Member,Undecided
5833,2482,B11803118,Join,Member,Undecided
5834,2482,B11401057,Join,Member,Undecided
5835,2479,B08903036,Join,Member,Undecided
5836,2478,B08705004,Join,Member,Undecided
5837,2475,B11H08053,Join,Member,Undecided
5838,2480,B08201026,Join,Member,Undecided
5839,2475,B10301025,Join,Member,Undecided
5840,2478,B11608015,Join,Member,Undecided
5841,2481,B11101165,Join,Member,Undecided
5842,2478,B11401082,Join,Member,Undecided
5843,2477,B11202605,Join,Member,Undecided
5844,2477,B10709080,Join,Member,Undecided
5845,2475,B11201043,Join,Member,Undecided
5846,2482,T11301025,Join,Member,Undecided
5847,2483,B11617019,Join,Member,Undecided
5848,2477,B11508023,Join,Member,Undecided
5849,2478,B11602037,Join,Member,Undecided
5850,2480,B11201066,Join,Member,Undecided
5851,2476,B10701001,Join,Member,Undecided
5852,2483,B11302717,Join,Member,Undecided
5853,2481,B08102039,Join,Member,Undecided
5854,2480,B10501072,Join,Member,Undecided
5855,2479,B08315017,Join,Member,Undecided
5856,2484,B08503020,Join,Leader,Undecided
5857,2485,B09A09021,Join,Leader,Undecided
5858,2486,B10707039,Join,Leader,Undecided
5859,2487,B09501004,Join,Leader,Undecided
5860,2488,B11301150,Join,Leader,Undecided
5861,2489,R10B48024,Join,Leader,Undecided
5862,2490,B09902043,Join,Leader,Undecided
