group_ID,publisher_ID,publish_time,content
14794,B08A02022,2023/9/8 11:11,今天討論報告主題
9302,B11601011,2023/11/7 07:10,今天討論工作分配
5524,B08502084,2023/10/17 10:13,今天在星巴克開會
16675,B10108024,2023/10/19 00:25,今天晚上九點半開會
13402,F09444004,2023/11/12 14:26,今天在露易莎開會
2162,B08A05020,2023/11/12 03:15,今天在綜合討論室開會
1672,B10502005,2023/9/24 20:53,今天晚上九點半開會
6030,B11902142,2023/9/7 14:58,今天開會完成報告書
5870,B09602261,2023/10/16 20:12,今天晚上八點半開會
16097,B10201241,2023/10/7 08:59,今天晚上九點半開會
21167,B10605014,2023/10/23 09:46,今天晚上十點開會
18753,B10604049,2023/10/22 15:19,今天討論報告主題
7590,R10722100,2023/9/28 12:41,今天討論實作方法
18118,B12111231,2023/9/27 21:17,今天晚上八點半開會
5783,B10703036,2023/10/8 04:01,今天開會完成報告書
4262,B08801120,2023/10/23 21:13,今天晚上十點開會
9476,B10201037,2023/10/8 13:20,今天晚上十點開會
462,R10522034,2023/9/25 13:48,今天討論實驗結果
12959,R10523076,2023/10/20 01:10,今天討論實驗結果
18560,B10204093,2023/12/5 22:41,今天晚上九點開會
19010,B10601006,2023/9/28 20:06,今天晚上八點半開會
20811,B10201808,2023/10/17 04:50,今天討論報告主題
13440,B11502011,2023/10/31 17:52,今天晚上八點半開會
14973,B10506015,2023/11/18 17:29,今天討論實作方法
19441,B10302037,2023/11/25 12:49,今天討論實作方法
18430,B06405009,2023/9/22 09:13,今天在星巴克開會
19487,F08923055,2023/11/16 23:51,今天在系管一樓開會
10751,B09502019,2023/11/5 10:08,今天晚上八點半開會
19873,B08105055,2023/10/17 01:00,今天晚上八點半開會
19144,B09405004,2023/10/3 03:54,今天在系管一樓開會
15615,R11A23045,2023/9/5 10:59,今天在露易莎開會
9914,B11101240,2023/10/16 07:30,今天晚上八點開會
16761,B11311043,2023/12/3 13:17,今天在星巴克開會
7574,R10443038,2023/9/27 05:49,今天討論實驗結果
10600,B09A01120,2023/10/5 00:12,今天討論報告主題
6409,B11400047,2023/9/16 04:48,今天在露易莎開會
2330,B10501365,2023/10/12 08:10,今天討論實驗結果
356,T11301212,2023/9/25 17:56,今天討論實驗結果
4410,R11941018,2023/11/23 07:29,今天晚上九點半開會
13691,B08202043,2023/10/16 15:59,今天晚上八點開會
3521,B10705036,2023/11/27 04:50,今天討論實作方法
2969,R10921365,2023/10/27 11:29,今天晚上九點半開會
3781,R11121347,2023/10/17 04:11,今天在星巴克開會
51,B10A01043,2023/11/25 02:30,今天晚上九點半開會
11914,R11620016,2023/9/8 07:57,今天在總圖討論室開會
17375,B10403044,2023/11/27 14:37,今天在綜合討論室開會
492,B09902102,2023/12/5 20:54,今天討論實驗結果
20970,B09605055,2023/9/22 07:55,今天討論報告主題
17115,R10921025,2023/10/12 20:29,今天在露易莎開會
7004,B11101066,2023/10/5 07:19,今天在總圖討論室開會
11021,B10102127,2023/10/8 20:19,今天晚上十點開會
5298,F08921098,2023/11/13 05:25,今天晚上十點開會
14329,B10A07027,2023/9/11 11:13,今天晚上八點半開會
4646,B10A01011,2023/9/13 02:26,今天晚上九點開會
1056,B10503008,2023/10/20 00:59,今天在系管一樓開會
20908,B11B02019,2023/12/10 20:07,今天晚上九點半開會
21030,B11501141,2023/10/23 23:44,今天晚上八點半開會
3213,B11602004,2023/9/19 09:13,今天討論工作分配
625,B09501153,2023/11/21 17:31,今天在露易莎開會
3367,B09A02037,2023/12/6 07:33,今天開會完成報告書
5041,B08103082,2023/10/6 06:40,今天晚上八點半開會
3965,R08123076,2023/10/7 19:42,今天晚上九點開會
15477,B08A05034,2023/9/6 15:10,今天在系管一樓開會
12259,B11612125,2023/10/19 10:06,今天討論實驗結果
9923,B11902025,2023/10/8 18:15,今天晚上八點半開會
19251,R11643020,2023/11/21 06:23,今天在綜合討論室開會
4983,F09548004,2023/10/12 17:53,今天開會完成報告書
1558,B11611052,2023/9/27 18:40,今天在綜合討論室開會
8769,R10B44004,2023/9/30 07:21,今天晚上八點開會
7164,D09B42142,2023/11/2 11:53,今天討論實驗結果
2212,B11302054,2023/11/26 14:33,今天討論實驗結果
11608,B10401A01,2023/12/3 13:37,今天討論工作分配
7939,B11401039,2023/10/22 20:03,今天晚上九點開會
5418,R11521211,2023/11/16 20:46,今天討論報告主題
20821,B11501026,2023/11/5 02:23,今天討論實作方法
2945,B09901126,2023/9/26 21:54,今天晚上八點半開會
15586,R11528024,2023/11/12 03:51,今天晚上八點半開會
2364,B09903042,2023/11/7 22:25,今天討論報告主題
10648,B10202021,2023/11/25 12:35,今天在星巴克開會
1617,B10201070,2023/9/4 16:32,今天在綜合討論室開會
954,B09402115,2023/10/30 00:31,今天討論實作方法
3284,B09408053,2023/9/21 10:25,今天晚上九點開會
707,R09B23142,2023/12/11 21:02,今天開會完成報告書
17432,F08522016,2023/9/28 05:56,今天在總圖討論室開會
20844,B10601041,2023/11/24 10:43,今天晚上九點開會
16137,B10403008,2023/10/19 07:37,今天晚上九點半開會
1025,B11502011,2023/10/25 23:19,今天討論工作分配
20238,F10948032,2023/10/7 04:12,今天討論實作方法
19115,B09602101,2023/11/13 13:14,今天在綜合討論室開會
2851,B10701120,2023/10/25 05:15,今天討論工作分配
9838,B11704013,2023/10/2 08:59,今天晚上九點半開會
12828,B11401057,2023/10/17 03:16,今天在露易莎開會
12371,R11A22217,2023/11/30 01:37,今天晚上八點開會
278,B11501330,2023/11/3 07:29,今天在露易莎開會
12903,B09402824,2023/9/4 13:14,今天討論實驗結果
5430,B09701057,2023/11/26 05:02,今天在綜合討論室開會
14401,B11201150,2023/10/10 05:38,今天在星巴克開會
8288,B10B02029,2023/12/2 04:37,今天討論實驗結果
4672,R11222125,2023/11/9 00:02,今天討論報告主題
18616,B10204013,2023/9/26 10:54,今天在露易莎開會
12050,R11322100,2023/9/4 02:36,今天晚上八點開會
16340,B11402605,2023/9/19 22:44,今天在總圖討論室開會
19271,B11501808,2023/9/22 11:51,今天開會完成報告書
18777,R10323010,2023/11/12 13:55,今天在星巴克開會
15819,B09403042,2023/11/23 21:30,今天晚上九點半開會
20401,B10703065,2023/10/5 15:31,今天晚上十點開會
1101,R11225039,2023/11/9 11:38,今天在系管一樓開會
9746,B09901070,2023/11/23 21:26,今天討論報告主題
8556,B11H02070,2023/11/22 04:39,今天晚上九點開會
20790,B05305009,2023/11/23 20:24,今天晚上十點開會
4669,R11942127,2023/9/6 13:26,今天晚上八點開會
12607,B10102013,2023/11/19 16:11,今天討論實驗結果
13439,B10406035,2023/10/12 08:32,今天晚上十點開會
15909,R09621102,2023/11/9 17:31,今天晚上九點開會
15023,B08611031,2023/9/29 15:05,今天晚上八點半開會
7256,R10623040,2023/9/16 10:05,今天晚上八點半開會
12532,B08A09019,2023/11/27 19:58,今天晚上十點開會
19563,B10903082,2023/11/30 19:07,今天討論實驗結果
96,B10703049,2023/10/18 14:23,今天討論實驗結果
4072,B09902070,2023/10/4 02:28,今天在露易莎開會
7249,B11611240,2023/10/4 00:04,今天晚上十點開會
15800,B10601152,2023/11/18 04:59,今天討論實作方法
20178,B10204049,2023/10/2 18:16,今天晚上九點半開會
6476,R11941072,2023/11/1 13:19,今天晚上九點開會
16976,B11613009,2023/10/30 09:18,今天討論實驗結果
7459,R10242054,2023/10/23 12:19,今天在露易莎開會
11410,F09441240,2023/11/20 17:21,今天晚上九點半開會
9783,R11254017,2023/9/12 01:53,今天晚上九點半開會
11151,B11105007,2023/9/27 18:29,今天晚上九點半開會
17173,B07401015,2023/11/21 04:02,今天在總圖討論室開會
16528,R11941046,2023/12/9 04:47,今天在總圖討論室開會
15884,B09601259,2023/9/16 16:29,今天晚上九點開會
4322,B10306035,2023/11/26 09:28,今天在系管一樓開會
19283,B08102091,2023/11/1 13:12,今天晚上八點開會
17294,B11611052,2023/12/11 13:47,今天晚上十點開會
10581,B11705033,2023/9/24 00:26,今天討論實驗結果
18350,B10407052,2023/12/8 03:36,今天在總圖討論室開會
11976,B10607054,2023/12/8 22:53,今天在星巴克開會
10766,R11945020,2023/12/8 18:58,今天在星巴克開會
1869,B11103038,2023/10/24 06:44,今天討論實作方法
18638,R11948015,2023/10/8 05:51,今天在星巴克開會
227,B10308003,2023/10/14 03:24,今天討論實驗結果
14989,R10947022,2023/9/27 07:43,今天晚上九點開會
13086,B10407033,2023/11/15 13:18,今天討論工作分配
13273,B08A03039,2023/10/7 19:35,今天在綜合討論室開會
3208,B08610047,2023/9/5 16:03,今天討論報告主題
19226,R11943009,2023/9/5 23:25,今天晚上八點半開會
16825,B11509015,2023/9/14 11:14,今天晚上十點開會
11099,R11941025,2023/11/13 18:05,今天討論實作方法
15843,B09302043,2023/10/19 11:42,今天在總圖討論室開會
19515,B11204009,2023/12/2 07:55,今天討論工作分配
4945,B11402170,2023/11/8 05:05,今天在星巴克開會
17855,R11121052,2023/9/13 20:17,今天討論工作分配
13521,B10305004,2023/10/3 06:28,今天在系管一樓開會
5651,B11602025,2023/11/8 01:29,今天在總圖討論室開會
17848,B11614016,2023/11/25 14:18,今天晚上九點半開會
18789,B11901141,2023/11/24 16:15,今天晚上八點半開會
10016,R10222039,2023/11/20 10:02,今天討論實驗結果
18225,F07441365,2023/11/2 08:58,今天晚上八點半開會
13372,R11622208,2023/9/16 06:25,今天晚上八點半開會
19230,R10949080,2023/9/18 19:13,今天討論實作方法
9218,B08A04009,2023/12/6 21:07,今天在總圖討論室開會
12467,B10207A03,2023/10/27 08:37,今天討論實作方法
9842,B11107039,2023/11/21 13:48,今天晚上十點開會
12020,B10700047,2023/10/9 10:43,今天討論工作分配
14017,B11203042,2023/9/28 23:39,今天在總圖討論室開會
17532,B11302102,2023/11/15 16:05,今天晚上十點開會
737,R10143044,2023/10/22 12:34,今天在星巴克開會
158,B11101025,2023/11/4 21:05,今天晚上九點開會
3486,R11A21025,2023/9/16 06:30,今天晚上八點開會
7893,B09501026,2023/11/15 13:18,今天晚上九點半開會
2650,R11945016,2023/11/9 21:35,今天在總圖討論室開會
4034,B09A01043,2023/11/1 00:00,今天討論實作方法
14540,B10101011,2023/12/10 22:11,今天晚上十點開會
18798,R11H43039,2023/12/7 20:40,今天討論實作方法
18655,R11252087,2023/11/5 00:03,今天在系管一樓開會
19048,B08505026,2023/10/3 00:21,今天在露易莎開會
9477,R10226020,2023/9/22 01:09,今天晚上八點開會
2176,B09702089,2023/10/27 13:04,今天晚上八點開會
19169,R10632115,2023/10/29 04:07,今天晚上九點半開會
20244,B10701006,2023/11/8 16:58,今天討論實驗結果
16030,B10801025,2023/9/11 21:03,今天晚上十點開會
14701,B09301165,2023/12/10 17:03,今天晚上八點開會
21148,B10A07052,2023/11/4 08:02,今天討論實驗結果
16684,B10502100,2023/10/5 04:29,今天討論工作分配
3543,R11H42119,2023/9/12 11:33,今天討論工作分配
18071,B10402159,2023/11/30 15:57,今天在系管一樓開會
8680,R10221241,2023/11/14 15:46,今天晚上八點半開會
15763,B11209007,2023/11/11 12:08,今天在綜合討論室開會
14190,B11706023,2023/9/9 12:34,今天在總圖討論室開會
8907,R09629080,2023/11/17 00:23,今天討論實作方法
16550,B08308015,2023/11/19 08:17,今天晚上八點半開會
350,B10404081,2023/11/24 18:34,今天晚上八點半開會
12906,B10702087,2023/10/1 07:24,今天開會完成報告書
20476,B10300012,2023/9/26 14:57,今天晚上九點半開會
9403,B08A02033,2023/10/10 08:21,今天開會完成報告書
20070,B11602302,2023/11/6 13:29,今天晚上八點開會
4131,R09624204,2023/10/15 21:22,今天在露易莎開會
4062,R11252106,2023/11/3 20:48,今天討論實作方法
6993,B10402102,2023/10/7 12:22,今天在綜合討論室開會
12193,B11601039,2023/9/12 23:09,今天討論實驗結果
5990,B11701216,2023/12/1 10:06,今天晚上十點開會
3981,B11305004,2023/9/13 17:27,今天晚上九點開會
480,R11621026,2023/9/23 08:34,今天在系管一樓開會
4482,R10632089,2023/11/5 06:35,今天晚上八點開會
14011,B10901014,2023/11/3 15:36,今天討論工作分配
9297,B07403044,2023/12/6 08:37,今天晚上九點半開會
6543,B07202043,2023/9/20 23:43,今天晚上八點開會
97,B10903020,2023/12/3 03:59,今天開會完成報告書
14035,B10404051,2023/11/18 03:18,今天在綜合討論室開會
7726,B10302151,2023/10/5 20:42,今天開會完成報告書
320,B07108004,2023/11/6 07:46,今天在系管一樓開會
9874,R11221102,2023/9/21 23:52,今天晚上八點半開會
4284,B10603020,2023/9/30 18:56,今天討論實驗結果
11267,B09502033,2023/10/14 01:46,今天開會完成報告書
20657,B10201011,2023/12/3 02:31,今天開會完成報告書
13547,R10941029,2023/10/7 10:01,今天討論實驗結果
14181,B11401043,2023/11/20 16:55,今天討論工作分配
18789,B11901141,2023/10/18 22:09,今天晚上九點半開會
5354,R11123032,2023/10/8 09:43,今天晚上十點開會
15022,B10701015,2023/10/25 00:49,今天在總圖討論室開會
14751,B11607054,2023/12/2 00:17,今天討論報告主題
9038,R10441092,2023/10/30 19:05,今天晚上八點半開會
76,B10701101,2023/11/8 22:01,今天在總圖討論室開會
13060,B11603003,2023/11/22 05:17,今天晚上十點開會
18889,B11202150,2023/10/14 21:32,今天晚上八點開會
14440,B11705017,2023/11/5 14:44,今天在星巴克開會
21269,B10602039,2023/12/1 01:44,今天在綜合討論室開會
720,B09503057,2023/12/5 23:52,今天討論報告主題
5031,B11902022,2023/10/16 16:38,今天在露易莎開會
5350,R10228056,2023/12/4 02:15,今天晚上九點半開會
11493,F09541043,2023/10/30 06:35,今天在星巴克開會
6166,R11941330,2023/10/20 03:08,今天討論工作分配
14316,B11602717,2023/10/4 22:11,今天在露易莎開會
16226,B09601039,2023/12/6 11:59,今天討論工作分配
11050,R10947022,2023/10/19 07:15,今天討論工作分配
15672,B10701006,2023/10/3 04:21,今天在綜合討論室開會
3104,B11201031,2023/9/15 09:17,今天晚上八點開會
7447,R10644047,2023/11/5 05:00,今天在露易莎開會
13424,B10100027,2023/11/4 08:44,今天在星巴克開會
19625,B09405017,2023/12/11 22:10,今天在總圖討論室開會
18832,B11403026,2023/10/11 03:20,今天在系管一樓開會
3161,B11611016,2023/10/8 11:06,今天在星巴克開會
18797,B10A03012,2023/10/24 16:33,今天討論報告主題
7427,B10309026,2023/9/18 19:13,今天在露易莎開會
8742,B11407055,2023/9/10 11:55,今天討論實驗結果
20484,B10502101,2023/11/26 02:18,今天討論工作分配
16023,R07221102,2023/11/29 10:08,今天在露易莎開會
8484,B09A03044,2023/11/20 15:16,今天討論工作分配
14126,B09A01066,2023/10/24 06:15,今天晚上八點開會
1737,B11907055,2023/11/13 03:03,今天討論實驗結果
20813,B10301061,2023/10/14 20:06,今天在露易莎開會
15026,R10B41017,2023/11/22 17:31,今天晚上八點開會
6227,B10A03142,2023/9/7 01:57,今天討論工作分配
10380,B09403077,2023/11/22 21:11,今天在綜合討論室開會
7252,B06401240,2023/10/16 00:39,今天晚上九點開會
18869,B10203137,2023/10/11 12:46,今天在綜合討論室開會
18557,R10542036,2023/9/24 13:28,今天討論實作方法
14527,B11701159,2023/10/4 08:50,今天在系管一樓開會
20436,R09623023,2023/9/11 15:05,今天晚上八點開會
4134,B09302002,2023/10/21 13:38,今天開會完成報告書
4091,B08502070,2023/12/11 18:02,今天在系管一樓開會
18712,R10941168,2023/10/14 08:44,今天討論報告主題
15056,B11313036,2023/12/1 12:41,今天晚上八點半開會
4140,B08902014,2023/9/23 01:57,今天討論實作方法
8669,B11604016,2023/10/15 10:03,今天在露易莎開會
5392,B09A02033,2023/10/2 15:15,今天在綜合討論室開會
8665,B10702043,2023/10/30 21:47,今天討論報告主題
6629,B10705022,2023/11/30 06:24,今天在露易莎開會
21311,B10407028,2023/10/14 23:34,今天開會完成報告書
19764,B07101004,2023/11/2 05:53,今天討論報告主題
18093,R11942638,2023/12/11 09:34,今天在系管一樓開會
2909,R11641056,2023/9/23 07:58,今天晚上八點半開會
6479,B10207028,2023/11/8 08:51,今天晚上八點開會
20452,R10522036,2023/12/2 14:38,今天討論實驗結果
11268,B08102027,2023/11/9 02:52,今天討論實作方法
5086,B09501126,2023/10/19 15:33,今天晚上八點半開會
20364,B10603028,2023/9/24 11:10,今天在綜合討論室開會
17684,R11522125,2023/9/21 12:19,今天討論工作分配
117,B11102638,2023/12/1 06:05,今天晚上九點半開會
8096,B08A05026,2023/10/20 06:00,今天討論實作方法
16719,B09401072,2023/11/10 13:20,今天討論實驗結果
10054,B10701066,2023/9/9 07:15,今天在系管一樓開會
2058,B11611068,2023/9/22 19:11,今天在綜合討論室開會
9171,R11A22029,2023/9/9 00:58,今天討論實作方法
9080,R11942129,2023/10/19 22:17,今天晚上九點半開會
12145,B11201102,2023/10/3 12:46,今天晚上八點半開會
20272,B09902084,2023/9/28 07:47,今天在綜合討論室開會
6498,B09905016,2023/11/3 07:12,今天晚上九點半開會
10968,R11941011,2023/10/31 01:24,今天晚上九點開會
8952,B10304093,2023/11/15 04:38,今天晚上八點開會
12920,B11611150,2023/9/29 09:42,今天在系管一樓開會
11099,R11941025,2023/11/23 07:21,今天在系管一樓開會
1698,B09307039,2023/12/10 09:29,今天在露易莎開會
